date,stock_id,buy,name,sell
2024-07-16,2454,414638,Investment_Trust,248362
2024-07-17,2454,0,Foreign_Dealer_Self,0
2024-07-17,2454,604054,Investment_Trust,271241
2024-07-17,2454,107000,Dealer_self,53409
2024-07-17,2454,212159,Dealer_Hedging,228555
2024-07-17,2454,2656861,Foreign_Investor,3959282
2024-07-18,2454,0,Foreign_Dealer_Self,0
2024-07-18,2454,120000,Dealer_self,148698
2024-07-18,2454,349803,Dealer_Hedging,251645
2024-07-18,2454,4483924,Foreign_Investor,6418346
2024-07-18,2454,1141579,Investment_Trust,566500
2024-07-19,2454,0,Foreign_Dealer_Self,0
2024-07-19,2454,380794,Investment_Trust,69000
2024-07-19,2454,51000,Dealer_self,140000
2024-07-19,2454,167017,Dealer_Hedging,82459
2024-07-19,2454,3305099,Foreign_Investor,3950300
2024-07-22,2454,2850164,Foreign_Investor,3366294
2024-07-22,2454,0,Foreign_Dealer_Self,0
2024-07-22,2454,621487,Investment_Trust,312500
2024-07-22,2454,268243,Dealer_self,124998
2024-07-22,2454,230637,Dealer_Hedging,227102
2024-07-23,2454,0,Foreign_Dealer_Self,0
2024-07-23,2454,53300,Dealer_self,18000
2024-07-23,2454,206938,Dealer_Hedging,106846
2024-07-23,2454,3848592,Foreign_Investor,4137200
2024-07-23,2454,439399,Investment_Trust,288000
2024-07-26,2454,0,Foreign_Dealer_Self,0
2024-07-26,2454,115000,Dealer_self,163314
2024-07-26,2454,282875,Dealer_Hedging,227884
2024-07-26,2454,5147236,Foreign_Investor,7724882
2024-07-26,2454,587023,Investment_Trust,330000
2024-07-29,2454,2395842,Foreign_Investor,3066499
2024-07-29,2454,0,Foreign_Dealer_Self,0
2024-07-29,2454,39000,Dealer_self,97000
2024-07-29,2454,68515,Dealer_Hedging,119124
2024-07-29,2454,410590,Investment_Trust,20000
2024-07-30,2454,0,Foreign_Dealer_Self,0
2024-07-30,2454,151000,Dealer_self,113712
2024-07-30,2454,170684,Dealer_Hedging,86726
2024-07-30,2454,1831420,Foreign_Investor,2390022
2024-07-30,2454,596003,Investment_Trust,11000
2024-07-31,2454,0,Foreign_Dealer_Self,0
2024-07-31,2454,416300,Investment_Trust,257000
2024-07-31,2454,42000,Dealer_self,61782
2024-07-31,2454,248233,Dealer_Hedging,188372
2024-07-31,2454,2874969,Foreign_Investor,4696752
2024-08-01,2454,3601057,Foreign_Investor,8328422
2024-08-01,2454,0,Foreign_Dealer_Self,0
2024-08-01,2454,77000,Dealer_self,85433
2024-08-01,2454,233824,Dealer_Hedging,466028
2024-08-01,2454,335628,Investment_Trust,926000
2024-08-02,2454,7047281,Foreign_Investor,8637813
2024-08-02,2454,0,Foreign_Dealer_Self,0
2024-08-02,2454,164380,Dealer_self,254396
2024-08-02,2454,405576,Dealer_Hedging,399908
2024-08-02,2454,544293,Investment_Trust,228500
2024-08-05,2454,0,Foreign_Dealer_Self,0
2024-08-05,2454,1266079,Investment_Trust,104000
2024-08-05,2454,161652,Dealer_self,598935
2024-08-05,2454,273022,Dealer_Hedging,493088
2024-08-05,2454,11416037,Foreign_Investor,14536882
2024-08-06,2454,9168508,Foreign_Investor,7809108
2024-08-06,2454,0,Foreign_Dealer_Self,0
2024-08-06,2454,583211,Investment_Trust,88000
2024-08-06,2454,164230,Dealer_self,232000
2024-08-06,2454,437424,Dealer_Hedging,327545
2024-08-07,2454,7116460,Foreign_Investor,7237566
2024-08-07,2454,0,Foreign_Dealer_Self,0
2024-08-07,2454,283146,Investment_Trust,29834
2024-08-07,2454,54998,Dealer_self,102000
2024-08-07,2454,87088,Dealer_Hedging,77445
2024-08-08,2454,0,Foreign_Dealer_Self,0
2024-08-08,2454,537459,Investment_Trust,1973
2024-08-08,2454,74997,Dealer_self,114984
2024-08-08,2454,81225,Dealer_Hedging,123050
2024-08-08,2454,4510957,Foreign_Investor,6485888
2024-08-09,2454,4054847,Foreign_Investor,4530256
2024-08-09,2454,0,Foreign_Dealer_Self,0
2024-08-09,2454,131312,Investment_Trust,31271
2024-08-09,2454,19000,Dealer_self,139400
2024-08-09,2454,39378,Dealer_Hedging,64883
2024-08-12,2454,2648443,Foreign_Investor,2273390
2024-08-12,2454,0,Foreign_Dealer_Self,0
2024-08-12,2454,203962,Investment_Trust,38417
2024-08-12,2454,14000,Dealer_self,62158
2024-08-12,2454,31522,Dealer_Hedging,69469
2024-08-13,2454,1876069,Foreign_Investor,2366744
2024-08-13,2454,0,Foreign_Dealer_Self,0
2024-08-13,2454,194329,Investment_Trust,67000
2024-08-13,2454,36000,Dealer_self,83523
2024-08-13,2454,16443,Dealer_Hedging,88257
2024-08-14,2454,2800058,Foreign_Investor,2551101
2024-08-14,2454,0,Foreign_Dealer_Self,0
2024-08-14,2454,265167,Investment_Trust,11351
2024-08-14,2454,5000,Dealer_self,79000
2024-08-14,2454,25980,Dealer_Hedging,64214
2024-08-15,2454,0,Foreign_Dealer_Self,0
2024-08-15,2454,87000,Investment_Trust,290589
2024-08-15,2454,24000,Dealer_self,37000
2024-08-15,2454,11548,Dealer_Hedging,66206
2024-08-15,2454,1003783,Foreign_Investor,1907178
2024-08-16,2454,4529209,Foreign_Investor,2415562
2024-08-16,2454,0,Foreign_Dealer_Self,0
2024-08-16,2454,72055,Dealer_self,35000
2024-08-16,2454,231926,Dealer_Hedging,238386
2024-08-16,2454,275638,Investment_Trust,50930
2024-08-19,2454,0,Foreign_Dealer_Self,0
2024-08-19,2454,155000,Investment_Trust,126206
2024-08-19,2454,14000,Dealer_self,120000
2024-08-19,2454,63255,Dealer_Hedging,290700
2024-08-19,2454,3304280,Foreign_Investor,3710320
2024-08-20,2454,1960048,Foreign_Investor,2605366
2024-08-20,2454,0,Foreign_Dealer_Self,0
2024-08-20,2454,230000,Investment_Trust,60279
2024-08-20,2454,0,Dealer_self,65876
2024-08-20,2454,23585,Dealer_Hedging,67519
2024-08-21,2454,0,Foreign_Dealer_Self,0
2024-08-21,2454,150000,Investment_Trust,3140
2024-08-21,2454,82000,Dealer_self,210217
2024-08-21,2454,63288,Dealer_Hedging,571508
2024-08-21,2454,2540679,Foreign_Investor,2678434
2024-08-22,2454,1340865,Foreign_Investor,1691722
2024-08-22,2454,0,Foreign_Dealer_Self,0
2024-08-22,2454,42140,Investment_Trust,10140
2024-08-22,2454,7000,Dealer_self,16000
2024-08-22,2454,19208,Dealer_Hedging,38824
2024-08-23,2454,1804946,Foreign_Investor,2548014
2024-08-23,2454,0,Foreign_Dealer_Self,0
2024-08-23,2454,26715,Dealer_self,14000
2024-08-23,2454,66482,Dealer_Hedging,51185
2024-08-23,2454,314281,Investment_Trust,12140
2024-08-26,2454,1637225,Foreign_Investor,2620070
2024-08-26,2454,0,Foreign_Dealer_Self,0
2024-08-26,2454,120063,Investment_Trust,21140
2024-08-26,2454,43000,Dealer_self,20000
2024-08-26,2454,32968,Dealer_Hedging,83050
2024-08-27,2454,2225194,Foreign_Investor,2860117
2024-08-27,2454,0,Foreign_Dealer_Self,0
2024-08-27,2454,316000,Investment_Trust,49640
2024-08-27,2454,31000,Dealer_self,71782
2024-08-27,2454,49977,Dealer_Hedging,48974
2024-08-28,2454,0,Foreign_Dealer_Self,0
2024-08-28,2454,57421,Investment_Trust,67140
2024-08-28,2454,87800,Dealer_self,12217
2024-08-28,2454,48784,Dealer_Hedging,58188
2024-08-28,2454,2526496,Foreign_Investor,3524176
2024-08-29,2454,3223005,Foreign_Investor,2335618
2024-08-29,2454,0,Foreign_Dealer_Self,0
2024-08-29,2454,180811,Investment_Trust,22000
2024-08-29,2454,13200,Dealer_self,47000
2024-08-29,2454,186384,Dealer_Hedging,193619
2024-08-30,2454,0,Foreign_Dealer_Self,0
2024-08-30,2454,196281,Investment_Trust,9000
2024-08-30,2454,22035,Dealer_self,8000
2024-08-30,2454,30837,Dealer_Hedging,94054
2024-08-30,2454,3609851,Foreign_Investor,4132377
2024-09-02,2454,0,Foreign_Dealer_Self,0
2024-09-02,2454,147872,Investment_Trust,19579
2024-09-02,2454,41000,Dealer_self,0
2024-09-02,2454,44311,Dealer_Hedging,65325
2024-09-02,2454,1701005,Foreign_Investor,1473936
2024-09-03,2454,0,Foreign_Dealer_Self,0
2024-09-03,2454,532599,Investment_Trust,36000
2024-09-03,2454,110000,Dealer_self,107000
2024-09-03,2454,46803,Dealer_Hedging,65276
2024-09-03,2454,1514673,Foreign_Investor,1675359
2024-09-04,2454,0,Foreign_Dealer_Self,0
2024-09-04,2454,277000,Dealer_self,453201
2024-09-04,2454,396427,Dealer_Hedging,351529
2024-09-04,2454,3907698,Foreign_Investor,6331091
2024-09-04,2454,603007,Investment_Trust,46800
2024-09-05,2454,0,Foreign_Dealer_Self,0
2024-09-05,2454,344040,Investment_Trust,13279
2024-09-05,2454,155000,Dealer_self,178175
2024-09-05,2454,96000,Dealer_Hedging,217840
2024-09-05,2454,3907313,Foreign_Investor,6966645
2024-09-06,2454,0,Foreign_Dealer_Self,0
2024-09-06,2454,279674,Investment_Trust,69752
2024-09-06,2454,53000,Dealer_self,73000
2024-09-06,2454,45797,Dealer_Hedging,46641
2024-09-06,2454,2855987,Foreign_Investor,2882053
2024-09-09,2454,3167064,Foreign_Investor,5641653
2024-09-09,2454,0,Foreign_Dealer_Self,0
2024-09-09,2454,733807,Investment_Trust,38279
2024-09-09,2454,191000,Dealer_self,195000
2024-09-09,2454,117828,Dealer_Hedging,170615
2024-09-10,2454,0,Foreign_Dealer_Self,0
2024-09-10,2454,52000,Dealer_self,39000
2024-09-10,2454,68496,Dealer_Hedging,55784
2024-09-10,2454,3542039,Foreign_Investor,2560447
2024-09-10,2454,152315,Investment_Trust,16279
2024-09-11,2454,2185597,Foreign_Investor,2582327
2024-09-11,2454,0,Foreign_Dealer_Self,0
2024-09-11,2454,293073,Investment_Trust,51000
2024-09-11,2454,79000,Dealer_self,84100
2024-09-11,2454,60924,Dealer_Hedging,63762
2024-09-12,2454,0,Foreign_Dealer_Self,0
2024-09-12,2454,249540,Investment_Trust,25279
2024-09-12,2454,71000,Dealer_self,13000
2024-09-12,2454,45753,Dealer_Hedging,32159
2024-09-12,2454,2685669,Foreign_Investor,2512514
2024-09-13,2454,1157326,Foreign_Investor,2423027
2024-09-13,2454,0,Foreign_Dealer_Self,0
2024-09-13,2454,197586,Investment_Trust,23000
2024-09-13,2454,12000,Dealer_self,32500
2024-09-13,2454,78550,Dealer_Hedging,85344
2024-09-16,2454,1828912,Foreign_Investor,2409312
2024-09-16,2454,0,Foreign_Dealer_Self,0
2024-09-16,2454,172153,Investment_Trust,134140
2024-09-16,2454,43499,Dealer_self,23499
2024-09-16,2454,64531,Dealer_Hedging,74154
2024-09-18,2454,0,Foreign_Dealer_Self,0
2024-09-18,2454,1390999,Investment_Trust,479500
2024-09-18,2454,64000,Dealer_self,176353
2024-09-18,2454,129240,Dealer_Hedging,395611
2024-09-18,2454,2372655,Foreign_Investor,5343435
2024-09-19,2454,2960388,Foreign_Investor,5275792
2024-09-19,2454,0,Foreign_Dealer_Self,0
2024-09-19,2454,1263129,Investment_Trust,273000
2024-09-19,2454,146300,Dealer_self,91000
2024-09-19,2454,118229,Dealer_Hedging,46876
2024-09-20,2454,0,Foreign_Dealer_Self,0
2024-09-20,2454,1478141,Investment_Trust,286667
2024-09-20,2454,36000,Dealer_self,42736
2024-09-20,2454,98398,Dealer_Hedging,77113
2024-09-20,2454,5430887,Foreign_Investor,6298677
2024-09-23,2454,0,Foreign_Dealer_Self,0
2024-09-23,2454,1499000,Investment_Trust,66000
2024-09-23,2454,105200,Dealer_self,64000
2024-09-23,2454,46560,Dealer_Hedging,66849
2024-09-23,2454,1820254,Foreign_Investor,2944922
2024-09-24,2454,0,Foreign_Dealer_Self,0
2024-09-24,2454,1441422,Investment_Trust,163013
2024-09-24,2454,85209,Dealer_self,31000
2024-09-24,2454,125401,Dealer_Hedging,57438
2024-09-24,2454,4033863,Foreign_Investor,3722754
2024-09-25,2454,0,Foreign_Dealer_Self,0
2024-09-25,2454,254000,Dealer_self,52000
2024-09-25,2454,87920,Dealer_Hedging,45735
2024-09-25,2454,6490664,Foreign_Investor,7684871
2024-09-25,2454,1494000,Investment_Trust,315595
2024-09-26,2454,5145823,Foreign_Investor,4571651
2024-09-26,2454,0,Foreign_Dealer_Self,0
2024-09-26,2454,1506000,Investment_Trust,205651
2024-09-26,2454,142399,Dealer_self,37001
2024-09-26,2454,317026,Dealer_Hedging,117419
2024-09-27,2454,0,Foreign_Dealer_Self,0
2024-09-27,2454,95000,Dealer_self,34719
2024-09-27,2454,88423,Dealer_Hedging,72941
2024-09-27,2454,4811051,Foreign_Investor,5458006
2024-09-27,2454,1050703,Investment_Trust,205005
2024-09-30,2454,0,Foreign_Dealer_Self,0
2024-09-30,2454,95281,Investment_Trust,272777
2024-09-30,2454,60000,Dealer_self,127000
2024-09-30,2454,160475,Dealer_Hedging,163692
2024-09-30,2454,4405185,Foreign_Investor,6885309
2024-10-01,2454,0,Foreign_Dealer_Self,0
2024-10-01,2454,573886,Investment_Trust,2000
2024-10-01,2454,60000,Dealer_self,35000
2024-10-01,2454,146005,Dealer_Hedging,82665
2024-10-01,2454,3268138,Foreign_Investor,4154672
2024-10-04,2454,0,Foreign_Dealer_Self,0
2024-10-04,2454,355514,Investment_Trust,6013
2024-10-04,2454,94000,Dealer_self,167000
2024-10-04,2454,146208,Dealer_Hedging,111752
2024-10-04,2454,5242709,Foreign_Investor,5116515
2024-10-07,2454,0,Foreign_Dealer_Self,0
2024-10-07,2454,621743,Investment_Trust,5000
2024-10-07,2454,340000,Dealer_self,82000
2024-10-07,2454,382834,Dealer_Hedging,80402
2024-10-07,2454,4445046,Foreign_Investor,5838554
2024-10-08,2454,0,Foreign_Dealer_Self,0
2024-10-08,2454,64000,Dealer_self,50000
2024-10-08,2454,150399,Dealer_Hedging,79801
2024-10-08,2454,2630750,Foreign_Investor,3590207
2024-10-08,2454,249465,Investment_Trust,44780
2024-10-09,2454,3698362,Foreign_Investor,2815998
2024-10-09,2454,0,Foreign_Dealer_Self,0
2024-10-09,2454,30627,Dealer_self,119277
2024-10-09,2454,54606,Dealer_Hedging,151490
2024-10-09,2454,97141,Investment_Trust,23003
2024-10-11,2454,0,Foreign_Dealer_Self,0
2024-10-11,2454,207083,Investment_Trust,20553
2024-10-11,2454,116400,Dealer_self,28000
2024-10-11,2454,351501,Dealer_Hedging,219511
2024-10-11,2454,7724677,Foreign_Investor,4061787
2024-10-14,2454,1973241,Foreign_Investor,2253520
2024-10-14,2454,0,Foreign_Dealer_Self,0
2024-10-14,2454,331846,Investment_Trust,1778
2024-10-14,2454,36999,Dealer_self,28000
2024-10-14,2454,57203,Dealer_Hedging,126751
2024-10-15,2454,0,Foreign_Dealer_Self,0
2024-10-15,2454,223203,Investment_Trust,8221
2024-10-15,2454,60767,Dealer_self,25000
2024-10-15,2454,61227,Dealer_Hedging,33069
2024-10-15,2454,3411866,Foreign_Investor,3407996
2024-10-16,2454,0,Foreign_Dealer_Self,0
2024-10-16,2454,170949,Investment_Trust,79016
2024-10-16,2454,122500,Dealer_self,28000
2024-10-16,2454,179159,Dealer_Hedging,106735
2024-10-16,2454,4985770,Foreign_Investor,5525336
2024-10-17,2454,0,Foreign_Dealer_Self,0
2024-10-17,2454,219000,Investment_Trust,147000
2024-10-17,2454,158000,Dealer_self,24400
2024-10-17,2454,122140,Dealer_Hedging,29201
2024-10-17,2454,2271972,Foreign_Investor,3311045
2024-10-18,2454,0,Foreign_Dealer_Self,0
2024-10-18,2454,174281,Investment_Trust,111005
2024-10-18,2454,113284,Dealer_self,36000
2024-10-18,2454,298923,Dealer_Hedging,196939
2024-10-18,2454,5793761,Foreign_Investor,3391834
2024-10-21,2454,0,Foreign_Dealer_Self,0
2024-10-21,2454,240281,Investment_Trust,88003
2024-10-21,2454,168098,Dealer_self,15097
2024-10-21,2454,109389,Dealer_Hedging,70266
2024-10-21,2454,3262937,Foreign_Investor,3618647
2024-10-22,2454,0,Foreign_Dealer_Self,0
2024-10-22,2454,181238,Investment_Trust,62003
2024-10-22,2454,40000,Dealer_self,49185
2024-10-22,2454,19758,Dealer_Hedging,112656
2024-10-22,2454,2398292,Foreign_Investor,3223507
2024-10-23,2454,0,Foreign_Dealer_Self,0
2024-10-23,2454,55000,Dealer_self,122503
2024-10-23,2454,49331,Dealer_Hedging,38935
2024-10-23,2454,3493865,Foreign_Investor,2903537
2024-10-23,2454,112686,Investment_Trust,253013
2024-10-24,2454,0,Foreign_Dealer_Self,0
2024-10-24,2454,46689,Investment_Trust,99003
2024-10-24,2454,74000,Dealer_self,155301
2024-10-24,2454,59015,Dealer_Hedging,89252
2024-10-24,2454,2493022,Foreign_Investor,2259460
2024-10-25,2454,0,Foreign_Dealer_Self,0
2024-10-25,2454,73904,Investment_Trust,194003
2024-10-25,2454,27200,Dealer_self,7000
2024-10-25,2454,137513,Dealer_Hedging,124147
2024-10-25,2454,5169008,Foreign_Investor,3165899
2024-10-28,2454,0,Foreign_Dealer_Self,0
2024-10-28,2454,141242,Investment_Trust,24003
2024-10-28,2454,43000,Dealer_self,21000
2024-10-28,2454,112060,Dealer_Hedging,97068
2024-10-28,2454,4011144,Foreign_Investor,2670152
2024-10-29,2454,0,Foreign_Dealer_Self,0
2024-10-29,2454,90000,Dealer_self,108100
2024-10-29,2454,172024,Dealer_Hedging,107969
2024-10-29,2454,1947150,Foreign_Investor,3316639
2024-10-29,2454,718090,Investment_Trust,21003
2024-10-30,2454,0,Foreign_Dealer_Self,0
2024-10-30,2454,195074,Investment_Trust,10003
2024-10-30,2454,39000,Dealer_self,86000
2024-10-30,2454,83779,Dealer_Hedging,53752
2024-10-30,2454,3102495,Foreign_Investor,2837730
2024-11-01,2454,0,Foreign_Dealer_Self,0
2024-11-01,2454,117000,Dealer_self,172999
2024-11-01,2454,131822,Dealer_Hedging,130742
2024-11-01,2454,5997090,Foreign_Investor,7221750
2024-11-01,2454,669944,Investment_Trust,61000
2024-11-04,2454,1033401,Foreign_Investor,2036691
2024-11-04,2454,0,Foreign_Dealer_Self,0
2024-11-04,2454,3000,Dealer_self,18000
2024-11-04,2454,44251,Dealer_Hedging,140690
2024-11-04,2454,268960,Investment_Trust,27000
2024-11-05,2454,1147739,Foreign_Investor,2327442
2024-11-05,2454,0,Foreign_Dealer_Self,0
2024-11-05,2454,3000,Dealer_self,43800
2024-11-05,2454,24000,Dealer_Hedging,120034
2024-11-05,2454,517990,Investment_Trust,14000
2024-11-06,2454,1731704,Foreign_Investor,1580586
2024-11-06,2454,0,Foreign_Dealer_Self,0
2024-11-06,2454,25000,Dealer_self,18000
2024-11-06,2454,57260,Dealer_Hedging,67482
2024-11-06,2454,421056,Investment_Trust,97000
2024-11-07,2454,0,Foreign_Dealer_Self,0
2024-11-07,2454,64000,Dealer_self,42028
2024-11-07,2454,36354,Dealer_Hedging,47550
2024-11-07,2454,2091578,Foreign_Investor,2247205
2024-11-07,2454,126473,Investment_Trust,102000
2024-11-08,2454,0,Foreign_Dealer_Self,0
2024-11-08,2454,110894,Investment_Trust,110000
2024-11-08,2454,6000,Dealer_self,9500
2024-11-08,2454,79170,Dealer_Hedging,98959
2024-11-08,2454,1030040,Foreign_Investor,2428542
2024-11-11,2454,1009954,Foreign_Investor,1467060
2024-11-11,2454,0,Foreign_Dealer_Self,0
2024-11-11,2454,9000,Dealer_self,54072
2024-11-11,2454,53873,Dealer_Hedging,33718
2024-11-11,2454,256033,Investment_Trust,107159
2024-11-12,2454,1596558,Foreign_Investor,2677713
2024-11-12,2454,0,Foreign_Dealer_Self,0
2024-11-12,2454,259872,Investment_Trust,51000
2024-11-12,2454,65000,Dealer_self,102993
2024-11-12,2454,101366,Dealer_Hedging,55222
2024-11-13,2454,0,Foreign_Dealer_Self,0
2024-11-13,2454,47000,Dealer_self,103000
2024-11-13,2454,89643,Dealer_Hedging,51631
2024-11-13,2454,1775548,Foreign_Investor,2792584
2024-11-13,2454,408375,Investment_Trust,114026
2024-11-14,2454,0,Foreign_Dealer_Self,0
2024-11-14,2454,121000,Dealer_self,209000
2024-11-14,2454,114177,Dealer_Hedging,75177
2024-11-14,2454,2061614,Foreign_Investor,2268034
2024-11-14,2454,458743,Investment_Trust,174000
2024-11-15,2454,3030085,Foreign_Investor,2098856
2024-11-15,2454,0,Foreign_Dealer_Self,0
2024-11-15,2454,58000,Dealer_self,95000
2024-11-15,2454,105303,Dealer_Hedging,52614
2024-11-15,2454,41466,Investment_Trust,243000
2024-11-18,2454,2130019,Foreign_Investor,2395301
2024-11-18,2454,0,Foreign_Dealer_Self,0
2024-11-18,2454,174236,Investment_Trust,164000
2024-11-18,2454,80000,Dealer_self,119000
2024-11-18,2454,110291,Dealer_Hedging,114507
2024-11-19,2454,0,Foreign_Dealer_Self,0
2024-11-19,2454,107000,Dealer_self,100000
2024-11-19,2454,103115,Dealer_Hedging,55697
2024-11-19,2454,2607009,Foreign_Investor,1627697
2024-11-19,2454,332608,Investment_Trust,314162
2024-11-20,2454,0,Foreign_Dealer_Self,0
2024-11-20,2454,110005,Investment_Trust,186707
2024-11-20,2454,177000,Dealer_self,80000
2024-11-20,2454,100805,Dealer_Hedging,92732
2024-11-20,2454,3036673,Foreign_Investor,3451449
2024-11-21,2454,1447542,Foreign_Investor,1536235
2024-11-21,2454,0,Foreign_Dealer_Self,0
2024-11-21,2454,178241,Investment_Trust,294000
2024-11-21,2454,9533,Dealer_self,25000
2024-11-21,2454,31221,Dealer_Hedging,54160
2024-11-22,2454,0,Foreign_Dealer_Self,0
2024-11-22,2454,148403,Investment_Trust,374000
2024-11-22,2454,35300,Dealer_self,0
2024-11-22,2454,167345,Dealer_Hedging,52043
2024-11-22,2454,4485465,Foreign_Investor,1510096
2024-11-25,2454,0,Foreign_Dealer_Self,0
2024-11-25,2454,256268,Investment_Trust,315042
2024-11-25,2454,113554,Dealer_self,39654
2024-11-25,2454,69506,Dealer_Hedging,90728
2024-11-25,2454,5142886,Foreign_Investor,5452674
2024-11-26,2454,1735416,Foreign_Investor,2331931
2024-11-26,2454,0,Foreign_Dealer_Self,0
2024-11-26,2454,77965,Investment_Trust,16366
2024-11-26,2454,7971,Dealer_self,57000
2024-11-26,2454,34922,Dealer_Hedging,50720
2024-11-27,2454,0,Foreign_Dealer_Self,0
2024-11-27,2454,147251,Investment_Trust,36545
2024-11-27,2454,2000,Dealer_self,31400
2024-11-27,2454,142826,Dealer_Hedging,29408
2024-11-27,2454,879286,Foreign_Investor,1713554
2024-11-28,2454,0,Foreign_Dealer_Self,0
2024-11-28,2454,541063,Investment_Trust,54848
2024-11-28,2454,79998,Dealer_self,89100
2024-11-28,2454,92796,Dealer_Hedging,78592
2024-11-28,2454,2198855,Foreign_Investor,3133546
2024-11-29,2454,0,Foreign_Dealer_Self,0
2024-11-29,2454,125903,Investment_Trust,42434
2024-11-29,2454,32000,Dealer_self,61000
2024-11-29,2454,116990,Dealer_Hedging,16200
2024-11-29,2454,2338561,Foreign_Investor,2863053
2024-12-02,2454,0,Foreign_Dealer_Self,0
2024-12-02,2454,28026,Dealer_self,16000
2024-12-02,2454,70161,Dealer_Hedging,66687
2024-12-02,2454,3145804,Foreign_Investor,895239
2024-12-02,2454,296918,Investment_Trust,145719
2024-12-03,2454,0,Foreign_Dealer_Self,0
2024-12-03,2454,410000,Investment_Trust,534531
2024-12-03,2454,135666,Dealer_self,142000
2024-12-03,2454,43418,Dealer_Hedging,113288
2024-12-03,2454,3095061,Foreign_Investor,2705821
2024-12-04,2454,3043668,Foreign_Investor,2442684
2024-12-04,2454,0,Foreign_Dealer_Self,0
2024-12-04,2454,74458,Dealer_self,132000
2024-12-04,2454,59186,Dealer_Hedging,34416
2024-12-04,2454,66300,Investment_Trust,513028
2024-12-05,2454,0,Foreign_Dealer_Self,0
2024-12-05,2454,99000,Investment_Trust,473437
2024-12-05,2454,132300,Dealer_self,38000
2024-12-05,2454,78688,Dealer_Hedging,35275
2024-12-05,2454,2999079,Foreign_Investor,1413698
2024-12-06,2454,0,Foreign_Dealer_Self,0
2024-12-06,2454,91000,Dealer_self,47000
2024-12-06,2454,55397,Dealer_Hedging,61067
2024-12-06,2454,2005389,Foreign_Investor,2046032
2024-12-06,2454,79000,Investment_Trust,475608
2024-12-09,2454,0,Foreign_Dealer_Self,0
2024-12-09,2454,23566,Dealer_self,19000
2024-12-09,2454,58709,Dealer_Hedging,18426
2024-12-09,2454,3199423,Foreign_Investor,2437649
2024-12-09,2454,263000,Investment_Trust,117473
2024-12-10,2454,0,Foreign_Dealer_Self,0
2024-12-10,2454,85500,Investment_Trust,326937
2024-12-10,2454,130991,Dealer_self,93000
2024-12-10,2454,139156,Dealer_Hedging,85010
