date,stock_id,buy,name,sell
2024-11-26,2885,0,Foreign_Dealer_Self,0
2024-11-26,2885,321000,Investment_Trust,33000
2024-11-26,2885,5000,Dealer_self,46000
2024-11-26,2885,307368,Dealer_Hedging,102000
2024-11-27,2885,10796000,Foreign_Investor,9631829
2024-11-27,2885,0,Foreign_Dealer_Self,0
2024-11-27,2885,854000,Investment_Trust,18338
2024-11-27,2885,6254,Dealer_self,24000
2024-11-27,2885,3030996,Dealer_Hedging,20000
2024-11-28,2885,6250812,Foreign_Investor,10076504
2024-11-28,2885,0,Foreign_Dealer_Self,0
2024-11-28,2885,844000,Investment_Trust,0
2024-11-28,2885,63000,Dealer_self,85000
2024-11-28,2885,1848000,Dealer_Hedging,523000
2024-11-29,2885,11050464,Foreign_Investor,16343618
2024-11-29,2885,0,Foreign_Dealer_Self,0
2024-11-29,2885,180000,Investment_Trust,9000
2024-11-29,2885,60000,Dealer_self,41000
2024-11-29,2885,679000,Dealer_Hedging,25000
2024-12-02,2885,0,Foreign_Dealer_Self,0
2024-12-02,2885,140000,Dealer_self,36000
2024-12-02,2885,385060,Dealer_Hedging,69345
2024-12-02,2885,13161500,Foreign_Investor,8382388
2024-12-02,2885,6514000,Investment_Trust,725000
2024-12-03,2885,20191362,Foreign_Investor,10621305
2024-12-03,2885,0,Foreign_Dealer_Self,0
2024-12-03,2885,1435000,Investment_Trust,22000
2024-12-03,2885,47000,Dealer_self,5000
2024-12-03,2885,827000,Dealer_Hedging,101000
2024-12-04,2885,7555929,Foreign_Investor,10899977
2024-12-04,2885,0,Foreign_Dealer_Self,0
2024-12-04,2885,883000,Investment_Trust,54676
2024-12-04,2885,352000,Dealer_self,1000
2024-12-04,2885,237000,Dealer_Hedging,188000
2024-12-05,2885,4133000,Foreign_Investor,5834346
2024-12-05,2885,0,Foreign_Dealer_Self,0
2024-12-05,2885,505000,Investment_Trust,116507
2024-12-05,2885,180000,Dealer_self,41000
2024-12-05,2885,182000,Dealer_Hedging,39000
2024-12-06,2885,6814264,Foreign_Investor,6007877
2024-12-06,2885,0,Foreign_Dealer_Self,0
2024-12-06,2885,1116000,Investment_Trust,17169
2024-12-06,2885,30000,Dealer_self,81000
2024-12-06,2885,291000,Dealer_Hedging,112000
2024-12-09,2885,8358046,Foreign_Investor,7626126
2024-12-09,2885,0,Foreign_Dealer_Self,0
2024-12-09,2885,524000,Investment_Trust,12000
2024-12-09,2885,54000,Dealer_self,2000
2024-12-09,2885,877437,Dealer_Hedging,21000
2024-12-10,2885,8075000,Foreign_Investor,8438486
