date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2024-07-01,2609,65794333,4903049636,75.8,76.3,72.7,73.7,-0.9,29041
2024-07-02,2609,41420702,3060975845,73.9,74.5,73.1,74.1,0.4,20211
2024-07-03,2609,66030367,4997393562,75.1,77.1,74.5,74.8,0.7,31251
2024-07-04,2609,42976825,3200927037,75.4,75.5,73.8,73.8,-1.0,23110
2024-07-05,2609,44895157,3268322447,74.3,74.4,72.2,72.3,-1.5,27951
2024-07-08,2609,100848530,6816532025,68.9,69.2,66.0,67.5,-4.8,56655
2024-07-09,2609,65986430,4335548549,67.5,67.6,64.5,65.2,0.0,34954
2024-07-10,2609,41841694,2748412718,66.0,66.7,65.0,65.1,-0.1,21990
2024-07-11,2609,27007816,1768706928,66.0,66.3,65.1,65.1,0.0,14619
2024-07-12,2609,37197632,2379753529,64.4,64.8,63.2,64.0,-1.1,22951
2024-07-15,2609,49155771,3119259087,63.5,64.9,62.6,63.1,-0.9,23520
2024-07-16,2609,31367484,1981966203,63.9,64.4,62.4,62.4,-0.7,19688
2024-07-17,2609,41313306,2562245392,62.6,63.0,61.5,61.9,-0.5,22167
2024-07-18,2609,23277028,1442971418,62.4,62.5,61.6,61.8,-0.1,13097
2024-07-19,2609,42140571,2547324833,61.8,61.8,59.9,60.2,-1.6,22987
2024-07-22,2609,54526129,3182446668,59.2,59.6,57.3,58.6,-1.6,25684
2024-07-23,2609,49239168,2984552158,59.7,61.8,59.0,60.8,2.2,28094
2024-07-26,2609,26521378,1585022356,58.6,60.5,58.4,60.3,-0.5,14933
2024-07-29,2609,25470415,1534637899,60.5,61.4,59.4,60.0,-0.3,13526
2024-07-30,2609,40739538,2495251249,61.8,62.4,60.1,62.3,2.3,21178
2024-07-31,2609,36377513,2292249176,61.8,63.8,61.5,63.4,1.1,18350
2024-08-01,2609,35214137,2271925251,64.3,65.2,63.4,64.6,1.2,20062
2024-08-02,2609,67717168,4405870975,63.5,66.4,63.1,64.1,-0.5,37205
2024-08-05,2609,59339632,3612780695,63.1,63.2,59.6,60.0,-4.1,33684
2024-08-06,2609,76619335,4779670393,61.6,65.2,60.8,61.1,1.1,41145
2024-08-07,2609,48989537,3070025481,61.8,64.3,60.8,63.6,2.5,27891
2024-08-08,2609,38987975,2409069292,63.0,63.2,61.1,61.2,-2.4,20746
2024-08-09,2609,62540696,3846505287,62.8,63.2,59.3,60.8,-0.4,31112
2024-08-12,2609,72122420,4485256492,60.0,64.0,59.7,63.5,2.7,35256
2024-08-13,2609,66663164,4143165568,63.5,63.8,61.2,61.8,-1.7,37800
2024-08-14,2609,39815883,2466055514,62.1,63.0,61.2,61.6,-0.2,19277
2024-08-15,2609,59384711,3757082649,62.1,64.4,61.7,63.8,2.2,29289
2024-08-16,2609,40422936,2591574182,64.1,64.9,63.5,63.8,0.0,23731
2024-08-19,2609,16591293,1060520619,64.5,64.5,63.5,63.7,-0.1,12033
2024-08-20,2609,30411585,1957673960,64.6,65.1,63.6,63.7,0.0,16009
2024-08-21,2609,31161151,1991559468,64.0,64.7,62.8,63.7,0.0,16733
2024-08-22,2609,13456752,858586399,63.7,64.2,63.5,63.7,0.0,8288
2024-08-23,2609,19593925,1250343121,64.2,64.3,63.4,63.6,-0.1,10528
2024-08-26,2609,41294178,2672130351,63.8,65.9,63.5,64.2,0.6,19534
2024-08-27,2609,35054646,2212041144,64.2,64.6,62.4,62.7,-1.5,23899
2024-08-28,2609,11130476,697470937,63.0,63.1,62.3,62.6,-0.1,6620
2024-08-29,2609,10016680,628552816,62.3,63.0,62.2,62.9,0.3,5871
2024-08-30,2609,31562837,2019818329,63.4,64.5,63.2,64.5,1.6,14940
2024-09-02,2609,29057352,1832746290,64.6,64.6,62.3,62.3,-2.2,18346
2024-09-03,2609,14030361,875093520,62.5,63.1,61.8,61.8,-0.5,7645
2024-09-04,2609,30346895,1819493910,59.6,61.4,58.6,60.7,-1.1,17048
2024-09-05,2609,22747698,1401855501,61.1,62.6,60.9,61.5,0.8,10956
2024-09-06,2609,17113912,1057861013,61.1,62.3,60.8,62.1,0.6,9209
2024-09-09,2609,19930799,1208413055,61.0,61.1,60.2,60.6,-1.5,10487
2024-09-10,2609,20871936,1263014174,61.0,61.7,59.7,59.8,-0.8,10751
2024-09-11,2609,20684100,1265258147,60.5,61.8,60.0,61.3,1.5,9886
2024-09-12,2609,22406344,1393254342,62.4,62.8,61.7,62.0,0.7,10325
2024-09-13,2609,19873494,1239105352,62.7,62.7,61.8,62.4,0.4,9672
2024-09-16,2609,13455410,829657773,61.9,62.0,61.4,61.7,-0.7,7932
2024-09-18,2609,23361060,1464774048,61.9,63.2,61.9,62.6,0.9,11004
2024-09-19,2609,16048549,1011995793,63.0,63.4,62.5,63.4,0.8,8291
2024-09-20,2609,27870893,1770497751,64.2,64.3,62.8,63.6,0.2,14088
2024-09-23,2609,31439053,2017184646,63.7,64.7,63.5,64.5,0.9,16157
2024-09-24,2609,155634574,10500052203,65.1,69.0,65.0,67.6,3.1,93848
2024-09-25,2609,144219832,9961327523,68.9,70.4,67.6,70.4,2.8,82772
2024-09-26,2609,208712759,15178910055,70.7,74.9,70.3,70.9,0.5,122147
2024-09-27,2609,98830258,7155449582,72.3,73.4,71.3,72.9,2.0,59449
2024-09-30,2609,96188483,6717402799,72.9,72.9,68.2,69.0,-3.9,74220
2024-10-01,2609,60124019,4243108277,70.1,71.7,69.7,70.5,1.5,34967
2024-10-04,2609,97760713,6295435913,63.9,65.6,63.8,64.1,-6.4,58758
2024-10-07,2609,45572561,2901963385,64.1,64.4,62.8,64.1,0.0,22171
2024-10-08,2609,26353687,1684095888,64.2,64.6,63.5,63.5,-0.6,13992
2024-10-09,2609,37430665,2339455483,63.8,63.8,61.8,62.5,-1.0,20610
2024-10-11,2609,22498575,1420989505,62.7,63.8,62.5,62.8,0.3,11716
2024-10-14,2609,15069490,953973188,63.0,63.9,62.8,63.3,0.5,8621
2024-10-15,2609,13971901,886743357,63.7,63.9,63.1,63.1,-0.2,7738
2024-10-16,2609,20789145,1325669774,63.1,64.4,62.5,63.7,0.6,11520
2024-10-17,2609,40625669,2650823045,63.8,65.9,63.7,65.5,1.8,21976
2024-10-18,2609,32258893,2125194241,66.5,66.5,65.3,65.9,0.4,19185
2024-10-21,2609,48853199,3297860160,66.4,68.5,66.0,68.4,2.5,27428
2024-10-22,2609,46592431,3180266042,69.0,69.3,67.6,67.8,-0.6,30042
2024-10-23,2609,26607875,1821103976,68.3,69.0,67.7,68.5,0.7,14192
2024-10-24,2609,23875494,1613368281,68.3,68.3,66.7,67.3,-1.2,20755
2024-10-25,2609,19152901,1298141334,67.4,68.5,67.4,67.8,0.5,10210
2024-10-28,2609,28577250,1950494408,69.1,69.8,67.5,68.1,0.3,21143
2024-10-29,2609,21268169,1415460187,67.4,67.5,66.0,66.2,-1.9,14495
2024-10-30,2609,15974707,1068718080,66.6,67.7,66.4,66.4,0.2,8516
2024-11-01,2609,86303743,5950811972,67.0,70.5,66.7,70.0,3.6,41688
2024-11-04,2609,62545045,4323020597,70.3,70.7,68.0,68.1,-1.9,41263
2024-11-05,2609,85054930,5988379470,68.5,71.9,68.5,70.7,2.6,42520
2024-11-06,2609,37946660,2669850787,71.0,71.1,69.7,70.8,0.1,25001
2024-11-07,2609,37593714,2612025157,69.5,70.3,68.5,69.7,-1.1,25901
2024-11-08,2609,83142823,5977764165,70.7,73.0,70.3,71.5,1.8,40205
2024-11-11,2609,54595443,3895115154,72.4,72.5,70.3,71.8,0.3,44999
2024-11-12,2609,116831824,8481753570,72.2,73.9,71.5,72.1,0.3,55590
2024-11-13,2609,48725218,3499916679,73.1,73.1,71.1,71.3,-0.8,36401
2024-11-14,2609,42829838,3056398053,71.5,72.2,70.6,70.8,-0.5,21291
2024-11-15,2609,67910364,4929121737,71.6,73.3,71.5,72.2,1.4,30743
2024-11-18,2609,43999291,3194537671,72.3,73.2,71.7,72.1,-0.1,21817
2024-11-19,2609,91555737,6783348697,72.8,74.7,72.4,74.7,2.6,45091
2024-11-20,2609,191128986,14792137101,75.2,79.8,74.5,77.1,2.4,116391
2024-11-21,2609,129678456,10225285241,77.9,79.8,77.4,79.3,2.2,74084
2024-11-22,2609,84315590,6553256258,77.3,78.8,76.7,77.5,-1.8,55874
2024-11-25,2609,98772725,7580272575,77.3,78.2,75.3,76.5,-1.0,43902
2024-11-26,2609,40027133,3055758251,76.0,77.1,75.9,76.2,-0.3,24691
2024-11-27,2609,99998121,7260089298,76.2,76.6,70.5,71.7,-4.5,56677
2024-11-28,2609,41219462,2987724880,71.7,73.5,71.7,72.5,0.8,25678
2024-11-29,2609,60659875,4452881942,73.8,74.6,72.5,73.2,0.7,36518
2024-12-02,2609,42671620,3188970343,74.4,75.5,74.1,74.3,1.1,23216
2024-12-03,2609,38167973,2884062946,75.2,76.2,74.8,75.7,1.4,27763
2024-12-04,2609,34090575,2570125510,75.4,76.0,74.8,75.9,0.2,21517
2024-12-05,2609,25447074,1910085456,75.8,75.8,74.7,74.7,-1.2,26610
2024-12-06,2609,28016186,2120029445,75.3,76.2,75.3,75.6,0.9,14842
2024-12-09,2609,217832307,17713908355,78.5,83.0,78.0,83.0,7.4,110926
2024-12-10,2609,114473303,9324751009,82.5,83.0,80.2,80.5,-2.5,76702
2024-12-11,2609,67166976,5375566589,80.0,81.4,78.8,79.2,-1.3,38735
2024-12-12,2609,59538334,4698493927,80.0,80.5,78.2,78.6,-0.6,34752
2024-12-13,2609,99983673,8055321377,78.9,81.8,78.6,80.4,1.8,54278
2024-12-16,2609,98249778,7787867058,81.3,81.5,77.7,78.9,-1.5,57261
2024-12-17,2609,52169024,4132758163,79.0,80.2,78.5,78.7,-0.2,27519
2024-12-18,2609,46529374,3653688966,78.7,79.4,77.6,78.9,0.2,28034
2024-12-19,2609,68051777,5330637666,78.1,79.5,77.8,78.2,-0.7,34017
2024-12-20,2609,129661853,10315071644,79.0,80.4,78.3,79.7,1.5,41929
2024-12-23,2609,99875371,7827395625,79.5,79.5,77.4,78.9,-0.8,42052
2024-12-24,2609,84702344,6709171428,79.0,80.1,78.4,78.8,-0.1,32089
2024-12-25,2609,60620883,4730220144,79.4,79.4,77.4,77.4,-1.4,32242
2024-12-26,2609,45689169,3526936250,77.7,78.2,76.7,76.7,-0.7,24445
2024-12-27,2609,40017798,3049136061,77.0,77.4,75.5,75.7,-1.0,27425
2024-12-30,2609,26618524,2011440997,75.9,76.6,74.8,75.2,-0.5,17056
2024-12-31,2609,21319623,1614459184,75.1,76.3,75.0,75.7,0.5,13767
2025-01-02,2609,37050041,2853166092,76.2,77.8,76.2,76.6,0.9,24711
2025-01-03,2609,44889744,3477993549,77.7,78.5,76.7,77.4,0.8,31513
2025-01-06,2609,41158063,3151087644,77.4,77.5,76.2,76.5,-0.9,22537
2025-01-07,2609,45335375,3521538344,76.5,79.0,75.8,79.0,2.5,18010
2025-01-08,2609,34726249,2700664632,78.2,78.4,77.4,77.6,-1.4,18224
2025-01-09,2609,84021645,6239871676,77.4,77.5,72.6,72.6,-5.0,53055
2025-01-10,2609,48010504,3440141555,71.5,72.6,70.6,72.2,-0.4,26257
2025-01-13,2609,42972993,3013317286,71.5,71.9,69.5,69.9,-2.3,22274
2025-01-14,2609,24387794,1743387138,70.1,72.0,70.0,72.0,2.1,14238
2025-01-15,2609,20422722,1459197170,72.0,72.3,70.7,70.9,-1.1,14260
2025-01-16,2609,35661234,2502843240,70.8,71.2,69.6,69.8,-1.1,22114
2025-01-17,2609,33456383,2309865291,69.5,69.7,68.6,68.8,-1.0,16943
2025-01-20,2609,31663507,2134324484,68.4,68.4,67.0,67.1,-1.7,20530
2025-01-21,2609,28493160,1929730147,67.5,68.7,67.0,67.0,-0.1,16246
2025-01-22,2609,21451068,1445209185,67.5,67.8,66.5,67.8,0.8,12817
2025-02-03,2609,30935366,2062792401,66.5,68.3,66.1,66.1,-1.7,16040
2025-02-04,2609,33094723,2149402218,66.8,66.9,64.2,64.5,-1.6,19450
2025-02-05,2609,33344992,2233806317,65.4,67.7,65.4,67.7,3.2,19258
2025-02-06,2609,14215108,952596608,67.5,67.5,66.7,67.0,-0.7,11092
2025-02-07,2609,13049873,878930585,67.7,68.0,67.0,67.4,0.4,8058
2025-02-10,2609,17875295,1209645819,67.4,68.0,67.1,67.8,0.4,10004
2025-02-11,2609,18766233,1278277563,68.2,68.9,67.6,67.8,0.0,11062
2025-02-12,2609,24475759,1689487360,68.8,69.6,68.3,68.4,0.6,14338
2025-02-13,2609,26339535,1829722531,68.3,70.2,67.5,70.1,1.7,16793
2025-02-14,2609,19427962,1360915345,70.1,70.5,69.2,70.3,0.2,14544
2025-02-17,2609,17721568,1255234144,70.3,71.5,69.8,71.2,0.9,15474
2025-02-18,2609,15448882,1101181065,71.3,71.6,70.8,71.5,0.3,10595
2025-02-19,2609,11531795,823958930,71.8,71.8,70.9,71.7,0.2,10571
2025-02-20,2609,18398326,1325492320,71.7,72.8,71.4,71.6,-0.1,12312
2025-02-21,2609,12700279,910696293,71.8,72.1,71.4,71.4,-0.2,15796
2025-02-24,2609,25621274,1847020419,70.7,72.7,70.5,72.4,1.0,14984
2025-02-25,2609,26793131,1955993214,73.2,73.5,72.6,73.0,0.6,14368
2025-02-26,2609,34667646,2576385991,74.4,75.0,73.6,74.1,1.1,19200
2025-02-27,2609,26680135,1959416236,74.3,74.7,72.3,72.9,-1.2,19740
2025-03-03,2609,15893637,1150869279,71.3,73.0,71.2,72.6,-0.3,10373
2025-03-04,2609,14602892,1053172969,72.0,72.8,71.3,72.6,0.0,11778
2025-03-05,2609,14380639,1048312329,73.1,73.4,72.2,73.2,0.6,8483
2025-03-06,2609,16522477,1217966872,73.2,74.4,73.1,73.6,0.4,9363
2025-03-07,2609,32683490,2441063841,73.9,75.5,73.7,74.8,1.2,21092
2025-03-10,2609,19008417,1414265332,75.3,75.3,73.8,74.0,-0.8,18101
2025-03-11,2609,28420607,2081313247,72.9,74.1,72.1,73.7,-0.3,18601
2025-03-12,2609,24871597,1821829317,73.3,74.6,72.2,72.9,-0.8,24660
2025-03-13,2609,60214327,4513236150,75.4,76.0,74.2,74.4,1.5,37403
2025-03-14,2609,48203402,3605838515,74.0,75.8,74.0,74.2,-0.2,27171
2025-03-17,2609,45952076,3469088168,74.8,76.2,74.0,75.9,1.7,24682
2025-03-18,2609,47721409,3665735391,76.3,78.0,75.5,77.4,1.5,26865
2025-03-19,2609,28438090,2197948367,77.4,77.8,76.8,77.1,-0.3,17270
2025-03-20,2609,25603052,1992941920,77.7,78.1,77.4,78.0,0.9,14801
