date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2024-07-01,2360,1642364,521440018,320.5,322.0,313.0,317.5,-0.5,1989
2024-07-02,2360,1590285,499544103,317.5,318.5,311.5,313.0,-4.5,2589
2024-07-03,2360,3713254,1150503803,313.0,315.5,305.5,309.5,-3.5,3385
2024-07-04,2360,4467442,1421418720,313.5,326.0,310.0,315.0,5.5,4353
2024-07-05,2360,1665431,528998146,315.5,322.0,313.0,319.0,4.0,4298
2024-07-08,2360,1627189,515544894,313.5,320.0,313.5,317.5,-1.5,1823
2024-07-09,2360,2111436,681730564,315.0,329.0,313.5,325.5,8.0,2936
2024-07-10,2360,1848061,600454169,326.5,330.5,321.0,325.0,-0.5,4466
2024-07-11,2360,4276800,1434241021,326.0,341.5,326.0,338.0,13.0,3647
2024-07-12,2360,3211074,1033978208,328.0,328.5,318.0,318.0,-20.0,4824
2024-07-15,2360,2997465,990134400,322.5,336.5,319.0,335.0,17.0,2782
2024-07-16,2360,2759094,936459118,330.5,345.0,329.0,345.0,10.0,2242
2024-07-17,2360,3707449,1243011309,344.5,345.5,328.0,328.0,-17.0,3424
2024-07-18,2360,4696294,1441859092,320.0,320.0,301.0,304.0,-24.0,4345
2024-07-19,2360,7132152,2170075756,298.0,313.5,293.5,303.0,-1.0,7233
2024-07-22,2360,2539791,760689816,304.5,312.0,293.0,299.5,-3.5,3205
2024-07-23,2360,1922921,588336931,301.5,309.5,297.0,307.0,7.5,2300
2024-07-26,2360,4742577,1355996242,290.5,290.5,281.5,283.0,-24.0,5825
2024-07-29,2360,1848376,532454719,287.0,292.0,284.5,285.5,2.5,2425
2024-07-30,2360,3056484,909560500,290.0,305.0,288.0,305.0,19.5,3105
2024-07-31,2360,2038553,611183641,299.0,304.0,295.0,301.0,-4.0,4310
2024-08-01,2360,6138278,1957765598,318.5,326.5,311.0,323.0,22.0,5692
2024-08-02,2360,1690989,519041439,312.0,318.0,298.0,298.5,-24.5,6886
2024-08-05,2360,1868170,509880418,280.0,283.5,269.0,269.0,-29.5,3389
2024-08-06,2360,2364798,650239592,281.0,282.5,255.0,280.5,11.5,2526
2024-08-07,2360,3097873,910936979,281.0,300.0,281.0,292.0,11.5,3465
2024-08-08,2360,1382236,394142095,292.0,294.0,280.0,282.0,-10.0,2493
2024-08-09,2360,1620100,471937959,291.0,296.0,287.5,292.0,10.0,1564
2024-08-12,2360,1403379,421004129,292.0,305.0,291.0,297.0,5.0,1841
2024-08-13,2360,524669,158157494,302.5,304.0,297.0,304.0,7.0,1081
2024-08-14,2360,2036566,630557927,306.5,312.0,306.0,311.0,7.0,2763
2024-08-15,2360,1134932,348213580,309.0,311.0,303.0,306.5,-4.5,2230
2024-08-16,2360,2399371,764310548,316.0,324.5,314.0,316.0,9.5,6285
2024-08-19,2360,915915,290962539,318.5,319.5,312.5,319.0,3.0,1464
2024-08-20,2360,4243503,1369289522,320.5,329.5,318.5,321.5,2.5,3724
2024-08-21,2360,2322860,733861026,320.0,320.0,314.0,316.0,-5.5,4109
2024-08-22,2360,1520095,487592739,316.0,324.5,315.5,320.0,4.0,1677
2024-08-23,2360,3023273,958460835,317.5,322.0,312.0,321.5,1.5,5019
2024-08-26,2360,1492062,490110261,325.0,334.0,323.5,327.0,5.5,1451
2024-08-27,2360,957150,313097795,327.0,330.0,323.0,330.0,3.0,1041
2024-08-28,2360,1382484,454386189,333.5,340.0,323.0,329.5,-0.5,3063
2024-08-29,2360,1949845,626160376,324.0,328.0,319.0,319.5,-10.0,7579
2024-08-30,2360,2006614,654125921,320.5,329.0,320.0,326.5,7.0,2251
2024-09-02,2360,1583229,520350698,330.0,335.0,320.0,332.0,5.5,2792
2024-09-03,2360,834732,274470944,330.0,333.0,326.0,326.5,-5.5,2736
2024-09-04,2360,2052022,639163782,310.0,319.0,303.5,311.0,-15.5,7854
2024-09-05,2360,3031280,970407218,317.5,326.5,315.0,316.0,5.0,2173
2024-09-06,2360,3373720,1081996628,317.0,328.0,310.5,318.0,2.0,2777
2024-09-09,2360,2438722,778282951,307.0,326.5,306.0,324.0,6.0,2755
2024-09-10,2360,8320387,2876817582,326.0,356.0,325.5,346.0,22.0,6527
2024-09-11,2360,3180830,1081804756,342.0,345.0,336.0,337.0,-9.0,2811
2024-09-12,2360,5689587,1988184449,343.0,357.5,339.5,355.0,18.0,4439
2024-09-13,2360,7681727,2867025922,364.5,386.5,356.0,380.0,25.0,6061
2024-09-16,2360,7017200,2601723332,370.0,378.0,361.0,375.5,-4.5,6328
2024-09-18,2360,4110453,1500576996,369.5,374.0,358.5,360.5,-15.0,4220
2024-09-19,2360,3854391,1391530716,355.0,369.0,352.0,367.5,7.0,3386
2024-09-20,2360,2958255,1089301782,371.0,375.0,364.0,369.0,1.5,2232
2024-09-23,2360,1964045,712809677,370.0,373.0,359.5,362.0,-7.0,1825
2024-09-24,2360,5835645,2211238614,368.5,390.0,365.5,384.5,22.5,5292
2024-09-25,2360,3911738,1473596033,380.0,383.0,372.5,372.5,-12.0,3666
2024-09-26,2360,2898112,1080688563,375.0,382.5,365.5,370.0,-2.5,2517
2024-09-27,2360,7023375,2695775742,377.0,391.0,373.5,373.5,3.5,6042
2024-09-30,2360,5540872,2095589879,372.5,386.5,371.0,373.5,0.0,3020
2024-10-01,2360,1499150,565621208,375.0,383.0,371.0,378.0,4.5,1527
2024-10-04,2360,8104337,2930754539,368.5,372.5,355.5,358.0,-20.0,6597
2024-10-07,2360,6430825,2464815862,369.0,390.5,368.0,384.0,26.0,5682
2024-10-08,2360,5786047,2275759380,385.0,403.5,383.0,392.5,8.5,5606
2024-10-09,2360,4906517,1948971238,387.0,409.0,386.0,387.5,-5.0,5087
2024-10-11,2360,4835013,1838759991,376.0,385.5,373.0,382.0,-5.5,3442
2024-10-14,2360,3883454,1548561309,380.5,406.0,378.0,402.0,20.0,3781
2024-10-15,2360,3358060,1357047694,405.0,411.5,398.0,400.0,-2.0,3719
2024-10-16,2360,8560759,3533061739,381.0,429.5,381.0,410.5,10.5,6815
2024-10-17,2360,4768398,1962507718,413.5,420.0,402.0,416.0,5.5,4275
2024-10-18,2360,3419782,1434957459,420.5,426.0,412.5,416.0,0.0,3205
2024-10-21,2360,2752870,1133760757,413.0,421.0,404.0,417.0,1.0,2881
2024-10-22,2360,2735500,1151421912,416.0,428.0,409.0,428.0,11.0,2546
2024-10-23,2360,4406234,1839434969,421.0,424.0,409.0,423.0,-5.0,4016
2024-10-24,2360,3003525,1254577965,420.5,428.0,411.5,415.5,-7.5,2957
2024-10-25,2360,3418445,1432004183,416.5,430.0,412.0,418.0,2.5,3303
2024-10-28,2360,2260558,925588998,415.0,421.0,401.5,410.0,-8.0,2420
2024-10-29,2360,4075967,1652480830,403.0,414.5,400.0,404.0,-6.0,3430
2024-10-30,2360,3418188,1420302627,401.5,422.0,401.0,415.5,11.5,3196
2024-11-01,2360,5695275,2431438178,414.5,437.5,414.5,425.0,9.5,5321
2024-11-04,2360,2949278,1266009745,428.0,437.0,420.5,437.0,12.0,2903
2024-11-05,2360,3486473,1531614354,430.0,444.5,428.5,444.5,7.5,3528
2024-11-06,2360,4684307,2114479421,438.0,460.5,435.0,460.0,15.5,4466
2024-11-07,2360,3797404,1731154791,456.5,466.0,447.0,456.0,-4.0,3824
2024-11-08,2360,5170248,2290731043,452.5,457.5,432.0,442.0,-14.0,4404
2024-11-11,2360,3609934,1636929267,446.5,462.0,446.0,456.0,14.0,3107
2024-11-12,2360,2673108,1200139732,452.0,458.0,444.0,449.0,-7.0,2675
2024-11-13,2360,2761634,1225357156,442.0,453.0,437.0,439.5,-9.5,2658
2024-11-14,2360,4633932,1972973666,437.5,440.0,416.0,420.0,-19.5,4739
2024-11-15,2360,2112588,889655748,415.0,426.5,415.0,421.0,1.0,1952
2024-11-18,2360,4965107,1989334350,415.5,418.0,394.5,396.0,-25.0,4399
2024-11-19,2360,2882053,1191182858,405.0,420.0,402.5,417.5,21.5,2669
2024-11-20,2360,1785279,745186304,423.0,424.0,412.0,412.5,-5.0,1836
2024-11-21,2360,1944369,798612310,410.0,417.0,404.5,413.5,1.0,1707
2024-11-22,2360,1889550,781816420,417.0,423.5,407.5,412.0,-1.5,1858
2024-11-25,2360,3442144,1465087354,414.0,432.0,412.0,429.5,17.5,3088
2024-11-26,2360,2293537,949776165,425.5,427.0,409.0,409.0,-20.5,2386
2024-11-27,2360,1911933,786202795,409.0,418.0,406.5,407.0,-2.0,1755
2024-11-28,2360,1413919,577700139,407.0,413.5,402.0,409.0,2.0,1153
2024-11-29,2360,1768160,726663534,403.0,414.5,403.0,412.5,3.5,1344
2024-12-02,2360,2843320,1207330233,414.0,431.0,414.0,428.5,16.0,2677
2024-12-03,2360,1973120,846083075,432.5,438.0,421.0,424.5,-4.0,2990
2024-12-04,2360,3735094,1649495695,427.0,453.0,426.5,453.0,28.5,3580
2024-12-05,2360,4336022,1894454161,449.0,451.0,430.0,434.0,-19.0,4529
2024-12-06,2360,2869381,1235722836,431.0,438.0,422.5,430.0,-4.0,2523
2024-12-09,2360,4003398,1655713621,427.5,429.0,404.0,415.0,-15.0,4077
2024-12-10,2360,4050361,1645071531,415.5,418.0,400.5,401.5,-13.5,4262
2024-12-11,2360,2605482,1062104338,399.0,414.5,398.0,412.0,10.5,2451
2024-12-12,2360,4433609,1798734232,409.0,411.0,402.0,403.5,-8.5,3818
2024-12-13,2360,3643607,1482931016,401.5,413.5,400.5,405.0,1.5,2842
2024-12-16,2360,3577595,1435787912,413.5,415.5,395.5,400.5,-4.5,3258
2024-12-17,2360,2744155,1099450741,400.0,406.0,392.0,403.0,2.5,2552
2024-12-18,2360,3694284,1466177216,397.0,402.5,391.5,398.0,-5.0,3569
2024-12-19,2360,3235093,1300111956,393.0,410.0,392.5,402.5,4.5,2712
2024-12-20,2360,2524853,1025783654,402.0,413.0,398.5,402.5,0.0,2182
2024-12-23,2360,1779172,720148442,407.5,413.0,400.0,404.5,2.0,1570
2024-12-24,2360,877019,354717556,407.0,408.0,402.0,403.0,-1.5,945
2024-12-25,2360,589953,241154926,407.5,411.5,404.0,409.0,6.0,629
2024-12-26,2360,1270923,511760663,410.5,412.0,399.5,401.0,-8.0,1282
2024-12-27,2360,438042,176073329,402.0,404.0,400.0,402.5,1.5,538
2024-12-30,2360,903352,364674527,401.5,409.0,399.0,403.5,1.0,982
2024-12-31,2360,1030766,420241940,401.0,412.0,401.0,409.0,5.5,1054
2025-01-02,2360,1595813,634069465,409.0,410.5,390.0,392.5,-16.5,2212
2025-01-03,2360,10052805,3641976459,387.5,388.0,353.5,353.5,-39.0,9273
2025-01-06,2360,10015227,3594903115,374.5,375.0,349.0,363.5,10.0,8426
2025-01-07,2360,6871451,2632777550,371.0,390.0,368.5,387.5,24.0,6013
2025-01-08,2360,3399790,1308584396,387.5,390.0,381.0,387.0,-0.5,3259
2025-01-09,2360,5957541,2322991156,387.0,394.0,384.0,389.5,2.5,3288
2025-01-10,2360,5281907,2111425249,388.0,408.0,385.0,400.5,11.0,4651
2025-01-13,2360,6021311,2273690504,395.5,398.0,364.0,366.5,-34.0,6089
2025-01-14,2360,3078797,1134015071,365.5,374.5,359.5,372.0,5.5,2805
2025-01-15,2360,2852011,1042765562,370.0,373.5,362.0,364.0,-8.0,2800
2025-01-16,2360,4966777,1860119999,371.0,381.5,366.0,378.0,14.0,4044
2025-01-17,2360,3719146,1410999997,386.0,392.0,371.5,376.5,-1.5,2908
2025-01-20,2360,2562210,962808208,376.5,381.5,372.5,373.0,-3.5,2299
2025-01-21,2360,2820929,1048908360,376.0,378.5,367.0,372.0,-1.0,2395
2025-01-22,2360,3668125,1384856647,377.5,384.0,373.0,379.5,7.5,2813
2025-02-03,2360,1957396,669449251,342.0,342.0,342.0,342.0,-37.5,2458
2025-02-04,2360,12448489,3901337546,330.5,336.5,308.0,308.0,-34.0,10219
2025-02-05,2360,7977411,2595165304,317.0,330.5,315.0,329.5,21.5,6059
2025-02-06,2360,4482813,1505611806,339.0,340.5,329.5,340.0,10.5,3456
2025-02-07,2360,6216696,2157583419,350.0,355.0,341.5,346.0,6.0,4424
2025-02-10,2360,3379633,1192137298,350.0,359.5,347.0,353.0,7.0,2863
2025-02-11,2360,2631966,930655439,352.0,357.0,350.0,354.0,1.0,2213
2025-02-12,2360,2833156,991894330,354.0,358.5,345.5,347.5,-6.5,2458
2025-02-13,2360,3009908,1042283239,345.5,350.5,341.0,348.0,0.5,2721
2025-02-14,2360,1869629,655818994,350.0,356.0,347.0,350.0,2.0,1670
2025-02-17,2360,2430687,857762365,351.5,358.0,348.5,358.0,8.0,2279
2025-02-18,2360,1985273,701096022,354.0,359.0,349.0,351.5,-6.5,1776
2025-02-19,2360,2778744,961793851,346.0,351.0,344.0,344.5,-7.0,2817
2025-02-20,2360,1668209,579216899,345.0,349.0,343.5,349.0,4.5,1635
2025-02-21,2360,1251960,438473186,348.0,354.0,344.5,354.0,5.0,1211
2025-02-24,2360,3094172,1070731781,353.5,354.0,341.5,350.5,-3.5,2976
2025-02-25,2360,3730924,1260927851,343.0,349.0,333.5,335.5,-15.0,3899
2025-02-26,2360,2262776,771248874,334.5,344.5,334.0,342.0,6.5,2123
2025-02-27,2360,2403876,829033508,342.0,353.0,339.5,339.5,-2.5,2106
2025-03-03,2360,3005509,1006746404,346.0,349.0,330.0,330.0,-9.5,2927
2025-03-04,2360,2322455,754045681,330.0,330.0,318.0,327.5,-2.5,2429
2025-03-05,2360,3522475,1143707730,324.5,328.0,321.0,326.5,-1.0,4536
2025-03-06,2360,4072178,1312558474,326.5,329.5,318.0,318.0,-8.5,4679
2025-03-07,2360,6800178,2172867327,321.5,325.0,316.0,316.5,-1.5,5126
2025-03-10,2360,2265550,732443938,322.5,328.0,318.0,321.0,4.5,3009
2025-03-11,2360,2863723,889883107,311.5,316.0,303.0,313.0,-8.0,2679
2025-03-12,2360,1826789,581094762,312.5,321.0,311.5,318.5,5.5,2529
2025-03-13,2360,1294950,412653846,322.0,326.5,314.5,314.5,-4.0,2200
2025-03-14,2360,1228559,386903484,314.5,318.0,310.0,316.0,1.5,1991
2025-03-17,2360,1133813,362604391,323.5,323.5,316.0,319.0,3.0,1602
2025-03-18,2360,1200979,386376912,322.0,323.5,318.5,323.0,4.0,1683
2025-03-19,2360,1496811,470967317,322.5,322.5,311.0,311.0,-12.0,2573
2025-03-20,2360,1734114,545185532,311.0,318.0,310.5,318.0,7.0,2068
2025-03-21,2360,7464378,2323373693,316.0,316.5,310.0,311.0,-7.0,2410
2025-03-24,2360,1964155,612101509,316.0,318.5,308.0,311.0,0.0,1511
2025-03-25,2360,843592,265543733,317.0,317.5,312.5,314.0,3.0,793
2025-03-26,2360,871577,275093794,314.0,318.0,312.0,315.5,1.5,1379
2025-03-27,2360,3831105,1152855498,312.0,314.0,296.0,298.0,-17.5,4115
2025-03-28,2360,3642248,1058760706,283.0,295.5,283.0,291.5,-6.5,4060
2025-03-31,2360,4456234,1263930159,280.5,287.0,278.5,285.0,-6.5,3323
2025-04-01,2360,1922148,559080604,288.0,294.0,284.5,292.5,7.5,1149
2025-04-02,2360,1063889,310721049,293.5,294.5,289.0,292.5,0.0,984
2025-04-07,2360,1038186,273561965,263.5,263.5,263.5,263.5,-29.0,324
2025-04-08,2360,1779892,422752878,237.5,239.0,237.5,237.5,-26.0,1509
2025-04-09,2360,6896244,1624135159,250.5,250.5,220.5,224.5,-13.0,4437
2025-04-10,2360,205946,50765678,246.5,246.5,246.5,246.5,22.0,183
2025-04-11,2360,3756490,963813217,246.5,265.0,246.5,263.5,17.0,4287
2025-04-14,2360,2048639,557387029,278.0,278.0,268.0,268.0,4.5,1931
2025-04-15,2360,1455470,399826929,269.0,278.0,269.0,276.0,8.0,2571
2025-04-16,2360,2647003,704636399,272.5,277.5,260.0,260.0,-16.0,4670
2025-04-17,2360,2572926,667786060,259.0,265.5,255.0,263.0,3.0,2018
2025-04-18,2360,616164,163407750,265.0,267.0,262.0,265.5,2.5,500
2025-04-21,2360,2131172,564551157,266.0,269.0,261.0,262.0,-3.5,1706
2025-04-22,2360,2448786,647874320,259.0,270.5,255.0,264.5,2.5,1820
2025-04-23,2360,2862726,774988210,271.0,273.5,267.0,270.0,5.5,2325
2025-04-24,2360,2953205,831562103,277.5,287.5,276.5,279.5,9.5,2755
2025-04-25,2360,1619158,466594967,283.5,293.0,283.0,287.0,7.5,2121
2025-04-28,2360,2096308,617816030,293.0,296.5,290.5,294.5,7.5,1912
2025-04-29,2360,1807956,532814695,297.0,298.0,290.5,296.5,2.0,1809
2025-04-30,2360,1832847,539917622,299.0,299.0,290.5,292.5,-4.0,1955
