date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2024-07-01,2379,6583698,3511763015,540.0,548.0,526.0,531.0,-15.0,8586
2024-07-02,2379,6188036,3267619012,528.0,537.0,521.0,537.0,6.0,5453
2024-07-03,2379,5359759,2898867061,539.0,547.0,536.0,544.0,7.0,3993
2024-07-04,2379,5211843,2840917478,549.0,551.0,535.0,550.0,6.0,4248
2024-07-05,2379,4625845,2539814096,551.0,554.0,540.0,554.0,4.0,4584
2024-07-08,2379,4258174,2341272922,554.0,557.0,543.0,553.0,-1.0,4131
2024-07-09,2379,5968173,3369179867,551.0,573.0,549.0,573.0,20.0,6992
2024-07-10,2379,3734372,2120849535,574.0,574.0,560.0,570.0,-3.0,5526
2024-07-11,2379,3018312,1742151962,570.0,582.0,568.0,581.0,11.0,3998
2024-07-12,2379,3067632,1762538726,578.0,585.0,569.0,571.0,-10.0,3866
2024-07-15,2379,1164528,661373031,573.0,574.0,564.0,568.0,-3.0,1761
2024-07-16,2379,2247711,1261306556,569.0,570.0,557.0,559.0,-9.0,2585
2024-07-17,2379,3100061,1716682514,555.0,561.0,543.0,555.0,-4.0,3314
2024-07-18,2379,3025412,1641899974,550.0,550.0,538.0,544.0,-11.0,3618
2024-07-19,2379,2239485,1199208417,542.0,545.0,532.0,534.0,-10.0,3010
2024-07-22,2379,2749949,1421623881,530.0,530.0,508.0,513.0,-21.0,4381
2024-07-23,2379,1840665,966096153,515.0,532.0,515.0,527.0,14.0,2244
2024-07-26,2379,2155172,1119013274,512.0,524.0,509.0,520.0,-7.0,2616
2024-07-29,2379,2837307,1439780479,526.0,529.0,499.5,502.0,-18.0,4696
2024-07-30,2379,3956357,1966676989,497.0,505.0,490.0,502.0,0.0,4708
2024-07-31,2379,4357196,2252600148,518.0,528.0,511.0,512.0,10.0,4424
2024-08-01,2379,2182274,1130308191,521.0,526.0,513.0,517.0,5.0,2331
2024-08-02,2379,2322734,1177306155,506.0,519.0,500.0,500.0,-17.0,3397
2024-08-05,2379,3138800,1466641835,480.0,481.0,454.0,465.0,-35.0,4858
2024-08-06,2379,2736696,1271587890,479.5,480.0,452.0,463.5,-1.5,3659
2024-08-07,2379,2033839,990363609,475.0,493.0,475.0,489.0,25.5,2676
2024-08-08,2379,2564719,1255890784,487.0,495.0,486.0,487.0,-2.0,2831
2024-08-09,2379,2045784,1027637484,498.0,512.0,492.0,499.5,12.5,2553
2024-08-12,2379,1164008,592667673,502.0,514.0,502.0,509.0,9.5,1668
2024-08-13,2379,1233659,639836549,514.0,523.0,510.0,518.0,9.0,1934
2024-08-14,2379,2288593,1207156804,524.0,532.0,520.0,529.0,11.0,2665
2024-08-15,2379,1380597,719955338,530.0,530.0,517.0,517.0,-12.0,3199
2024-08-16,2379,1944682,1028644164,526.0,534.0,523.0,526.0,9.0,2411
2024-08-19,2379,3541778,1940519819,526.0,556.0,526.0,550.0,24.0,4374
2024-08-20,2379,1588919,878370008,554.0,558.0,546.0,547.0,-3.0,2466
2024-08-21,2379,1367706,739923272,542.0,548.0,536.0,537.0,-10.0,3055
2024-08-22,2379,1161383,632695799,537.0,553.0,537.0,545.0,8.0,1623
2024-08-23,2379,1563903,840945584,540.0,545.0,533.0,540.0,-5.0,3740
2024-08-26,2379,926611,499739541,544.0,544.0,535.0,537.0,-3.0,1392
2024-08-27,2379,975279,521829989,534.0,541.0,532.0,535.0,-2.0,1412
2024-08-28,2379,920980,487512110,536.0,539.0,524.0,532.0,-3.0,1747
2024-08-29,2379,1004243,538321484,525.0,542.0,525.0,537.0,5.0,1440
2024-08-30,2379,2911992,1520626718,537.0,543.0,535.0,535.0,-2.0,1678
2024-09-02,2379,2269326,1140655112,539.0,544.0,536.0,537.0,2.0,1187
2024-09-03,2379,2076340,1084338332,535.0,542.0,531.0,533.0,-4.0,1351
2024-09-04,2379,2443903,1253734117,510.0,522.0,498.5,510.0,-23.0,3522
2024-09-05,2379,3565278,1764758578,499.0,502.0,488.5,488.5,0.0,5083
2024-09-06,2379,2038707,1027324290,490.0,510.0,488.5,504.0,15.5,2462
2024-09-09,2379,1970607,976186690,493.5,500.0,492.0,495.0,-9.0,2667
2024-09-10,2379,1754846,863923727,496.0,500.0,486.5,489.0,-6.0,2230
2024-09-11,2379,1056932,524373234,491.0,501.0,490.0,495.5,6.5,1240
2024-09-12,2379,1136445,577342427,510.0,512.0,501.0,509.0,13.5,1641
2024-09-13,2379,1288620,652175595,508.0,510.0,500.0,506.0,-3.0,1704
2024-09-16,2379,7286730,3427170973,488.5,488.5,462.5,468.0,-38.0,11480
2024-09-18,2379,4079319,1906501465,472.0,472.5,463.0,465.0,-3.0,4806
2024-09-19,2379,2629145,1235136498,467.0,474.0,463.5,473.0,8.0,2970
2024-09-20,2379,4792118,2258635467,476.0,478.0,468.5,470.0,-3.0,3690
2024-09-23,2379,2344615,1121794134,474.5,481.0,471.0,480.5,10.5,2609
2024-09-24,2379,1828580,874423314,480.5,482.5,472.0,481.0,0.5,2225
2024-09-25,2379,3723307,1824187379,485.0,494.5,479.0,490.0,9.0,3896
2024-09-26,2379,3079207,1516494785,487.0,495.5,487.0,491.0,1.0,4088
2024-09-27,2379,2651472,1307509100,497.0,497.0,490.0,494.0,3.0,2815
2024-09-30,2379,2919981,1400900108,488.0,489.5,471.0,471.0,-23.0,3364
2024-10-01,2379,2119158,1005312911,471.5,479.0,471.0,473.5,2.5,2687
2024-10-04,2379,3085803,1475403057,472.0,484.5,472.0,481.0,7.5,3042
2024-10-07,2379,2104374,1003670604,477.5,483.5,472.5,479.5,-1.5,2591
2024-10-08,2379,2764827,1311401453,475.0,479.0,472.0,474.0,-5.5,2649
2024-10-09,2379,2560730,1239418328,480.0,492.0,478.5,480.0,6.0,2877
2024-10-11,2379,1171450,567725066,480.0,489.0,478.0,483.5,3.5,1762
2024-10-14,2379,890833,432193018,484.0,489.5,483.0,485.0,1.5,1412
2024-10-15,2379,1248850,610767896,488.0,492.0,484.0,489.5,4.5,1567
2024-10-16,2379,3126425,1492562000,479.0,480.0,473.5,477.5,-12.0,3298
2024-10-17,2379,5501530,2578019322,475.0,478.0,463.0,467.0,-10.5,7480
2024-10-18,2379,3346055,1567787183,473.0,478.0,464.0,465.0,-2.0,3460
2024-10-21,2379,2692269,1276239756,470.5,476.0,468.5,476.0,11.0,2524
2024-10-22,2379,3372800,1619076130,477.0,483.0,474.0,481.0,5.0,2608
2024-10-23,2379,2711936,1289589575,478.0,480.5,471.5,473.5,-7.5,2980
2024-10-24,2379,4349493,2107986232,480.0,491.0,478.0,483.0,9.5,4133
2024-10-25,2379,2084231,1018939527,485.5,491.0,484.0,489.5,6.5,2399
2024-10-28,2379,1311909,636203714,488.5,490.5,481.5,483.0,-6.5,1912
2024-10-29,2379,2004515,966090751,481.0,486.0,476.5,484.0,1.0,2725
2024-10-30,2379,1536394,740755848,487.0,487.5,478.5,478.5,-5.5,2230
2024-11-01,2379,4431957,2106425014,453.0,489.0,452.0,486.0,7.5,4213
2024-11-04,2379,1902767,916364347,484.5,487.0,474.0,482.5,-3.5,2028
2024-11-05,2379,1398132,671374459,482.0,484.5,477.0,479.5,-3.0,1705
2024-11-06,2379,2532232,1247697602,483.0,498.0,480.0,491.0,11.5,2819
2024-11-07,2379,1748823,862654867,485.0,498.5,485.0,495.0,4.0,2132
2024-11-08,2379,2061144,1032013740,494.0,505.0,494.0,500.0,5.0,2666
2024-11-11,2379,1228505,609180765,497.0,502.0,492.0,499.0,-1.0,1646
2024-11-12,2379,2249202,1116782363,491.5,506.0,490.0,490.0,-9.0,4149
2024-11-13,2379,1602858,794540314,489.0,499.0,489.0,495.0,5.0,1801
2024-11-14,2379,2395173,1173853243,494.0,495.5,485.0,487.0,-8.0,2447
2024-11-15,2379,1620518,797334648,488.0,501.0,487.5,488.0,1.0,3364
2024-11-18,2379,3182870,1579977882,489.0,501.0,488.0,497.0,9.0,3435
2024-11-19,2379,5145978,2596408412,499.0,510.0,496.5,503.0,6.0,4414
2024-11-20,2379,4203226,2099119639,502.0,505.0,496.0,496.0,-7.0,3331
2024-11-21,2379,3760078,1887281958,494.0,508.0,493.5,500.0,4.0,2992
2024-11-22,2379,3819550,1876830754,506.0,506.0,484.5,484.5,-15.5,10436
2024-11-25,2379,2644530,1297224091,490.0,497.0,488.0,488.0,3.5,2084
2024-11-26,2379,2025404,983083472,486.0,495.0,481.5,481.5,-6.5,2712
2024-11-27,2379,1386215,665762595,485.0,485.0,477.5,477.5,-4.0,1897
2024-11-28,2379,2085601,986443422,480.0,480.0,468.5,471.5,-6.0,2700
2024-11-29,2379,2105815,1002142801,472.0,480.5,468.0,476.0,4.5,1893
2024-12-02,2379,1564914,768254465,479.5,497.5,479.5,492.0,16.0,2193
2024-12-03,2379,1811608,897832946,499.0,504.0,489.0,490.0,-2.0,3459
2024-12-04,2379,2745548,1387266670,490.5,511.0,490.5,508.0,18.0,3635
2024-12-05,2379,1538755,790200887,508.0,516.0,507.0,513.0,5.0,2436
2024-12-06,2379,5624284,2972919712,519.0,537.0,517.0,524.0,11.0,7248
2024-12-09,2379,3681780,1938321884,528.0,534.0,518.0,519.0,-5.0,5069
2024-12-10,2379,3187655,1668266712,520.0,528.0,518.0,521.0,2.0,3620
2024-12-11,2379,3796610,2004292916,516.0,537.0,516.0,527.0,6.0,3771
2024-12-12,2379,2890895,1527446134,527.0,534.0,525.0,525.0,-2.0,3413
2024-12-13,2379,1909519,1014678211,522.0,535.0,522.0,534.0,9.0,2517
2024-12-16,2379,3172849,1702122125,530.0,544.0,529.0,533.0,-1.0,3774
2024-12-17,2379,4703088,2568528122,537.0,554.0,535.0,545.0,12.0,6278
2024-12-18,2379,2267956,1229081207,539.0,550.0,534.0,548.0,3.0,3194
