date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2024-07-01,2891,46062297,1755983722,38.1,38.25,37.9,38.2,0.35,8195
2024-07-02,2891,78171028,3002256950,38.05,38.7,38.0,38.5,0.3,14284
2024-07-03,2891,85495642,3332019129,38.5,39.25,38.5,39.2,0.7,19880
2024-07-04,2891,110955972,4399571975,39.5,39.95,39.25,39.75,0.55,22240
2024-07-05,2891,79226637,3169912766,39.95,40.2,39.7,40.05,0.3,17147
2024-07-08,2891,77825323,3119700115,40.05,40.25,39.85,40.1,0.05,15701
2024-07-09,2891,51412991,2057924019,40.1,40.25,39.85,39.95,-0.15,16794
2024-07-10,2891,75114341,3030533141,40.0,40.95,39.8,40.85,0.9,15975
2024-07-11,2891,77250692,3143348645,40.8,41.7,40.2,40.25,-0.6,25447
2024-07-12,2891,84921773,3412265055,39.9,40.75,39.85,40.2,-0.05,19636
2024-07-15,2891,188446427,7099638356,38.55,38.7,36.8,37.65,0.0,60887
2024-07-16,2891,76325169,2844795765,38.1,38.1,37.1,37.35,-0.3,31727
2024-07-17,2891,67956490,2528715384,37.5,37.6,37.0,37.0,-0.35,25794
2024-07-18,2891,86853438,3202026821,37.05,37.25,36.6,37.0,0.0,27701
2024-07-19,2891,116680483,4213189665,37.0,37.0,35.75,35.95,-1.05,43512
2024-07-22,2891,69976819,2499778263,36.05,36.35,35.5,35.5,-0.45,22449
2024-07-23,2891,63920226,2292160922,35.8,36.25,35.6,35.85,0.35,16322
2024-07-26,2891,64470446,2283718393,35.25,35.7,35.1,35.6,-0.25,21401
2024-07-29,2891,47447562,1703432752,36.2,36.45,35.65,36.0,0.4,16090
2024-07-30,2891,69172449,2432529305,35.9,35.9,34.85,35.3,-0.7,25943
2024-07-31,2891,54944903,1949573019,35.25,35.8,35.1,35.5,0.2,11026
2024-08-01,2891,44741808,1601401421,36.05,36.15,35.6,35.9,0.4,12931
2024-08-02,2891,103009673,3596022950,35.2,35.3,34.6,35.05,-0.85,32330
2024-08-05,2891,114428003,3713403258,34.1,34.1,31.6,32.25,-2.8,42987
2024-08-06,2891,79680617,2588544107,33.0,33.2,31.5,32.9,0.65,26257
2024-08-07,2891,56090109,1875329367,32.75,33.9,32.7,33.9,1.0,14078
2024-08-08,2891,52233495,1769941076,33.7,34.3,33.3,33.75,-0.15,15905
2024-08-09,2891,64587504,2251699092,34.2,35.2,34.2,34.7,0.95,18246
2024-08-12,2891,80427597,2776680755,34.85,35.05,34.3,34.5,-0.2,23749
2024-08-13,2891,71361719,2441216571,34.6,34.65,33.75,34.5,0.0,27245
2024-08-14,2891,48078539,1671111940,34.85,34.95,34.45,34.75,0.25,15969
2024-08-15,2891,38150951,1316950967,35.1,35.1,34.3,34.5,-0.25,13392
2024-08-16,2891,51487067,1797072238,35.0,35.2,34.75,34.9,0.4,16055
2024-08-19,2891,43611261,1526018704,35.05,35.2,34.85,35.0,0.1,20197
2024-08-20,2891,56764727,1979273089,35.2,35.2,34.65,35.0,0.0,25976
2024-08-21,2891,232403561,7790517888,33.8,34.1,33.3,33.7,-1.3,97891
2024-08-22,2891,139725702,4696111747,33.95,34.2,33.35,33.45,-0.25,52353
2024-08-23,2891,127178158,4209148245,33.4,33.45,32.95,33.1,-0.35,41766
2024-08-26,2891,149615470,4966384376,32.95,33.65,32.7,33.15,0.05,38809
2024-08-27,2891,154918404,5074083370,33.1,33.15,32.55,32.85,-0.3,57142
2024-08-28,2891,129316599,4269966362,32.9,33.3,32.7,33.1,0.25,36823
2024-08-29,2891,121880097,3979636519,32.8,32.95,32.5,32.6,-0.5,48449
2024-08-30,2891,317318382,10362679677,32.6,32.85,32.6,32.65,0.05,29315
2024-09-02,2891,118505848,3915667501,32.8,33.3,32.75,33.1,0.45,28087
2024-09-03,2891,86140235,2844919002,33.2,33.25,32.9,32.95,-0.15,20308
2024-09-04,2891,173963608,5574965556,32.3,32.5,31.8,32.05,-0.9,57242
2024-09-05,2891,76291351,2466187281,32.15,32.65,32.0,32.3,0.25,21156
2024-09-06,2891,67576655,2208443843,32.5,33.05,32.25,32.9,0.6,21382
2024-09-09,2891,96546694,3134601229,32.35,32.7,32.2,32.7,-0.2,27938
2024-09-10,2891,79753531,2605940127,32.75,32.95,32.5,32.7,0.0,16794
2024-09-11,2891,84192983,2722268456,32.6,32.65,32.2,32.3,-0.4,27463
2024-09-12,2891,106528618,3420621886,32.5,32.5,31.9,32.15,-0.15,34366
2024-09-13,2891,77616864,2514294097,32.15,32.6,32.15,32.55,0.4,14544
2024-09-16,2891,62376838,2027848648,32.7,32.7,32.3,32.7,0.15,15805
2024-09-18,2891,208527980,7055783399,33.8,34.25,33.4,33.6,0.9,52610
