date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2024-07-01,2615,50751935,4394394446,89.9,90.5,83.4,86.0,-2.6,29128
2024-07-02,2615,35047142,2993833103,86.5,87.0,84.2,84.8,-1.2,18918
2024-07-03,2615,40219509,3538326272,85.5,90.4,85.0,87.6,2.8,23002
2024-07-04,2615,28520891,2482808607,88.4,88.8,85.0,86.4,-1.2,18469
2024-07-05,2615,35577517,2998305904,86.7,86.7,82.7,83.7,-2.7,24761
2024-07-08,2615,60419176,4679444338,77.6,79.2,75.5,78.0,-5.7,34275
2024-07-09,2615,41724312,3239503000,79.9,80.7,75.6,77.2,-0.8,22529
2024-07-10,2615,26720651,2051893569,77.8,78.4,75.8,76.1,-1.1,15253
2024-07-11,2615,21455091,1656911491,78.1,78.5,76.5,77.3,1.2,11496
2024-07-12,2615,24831441,1885764794,76.3,76.9,75.2,76.4,-0.9,14832
2024-07-15,2615,30996933,2376516833,75.9,78.8,74.6,77.9,1.5,15419
2024-07-16,2615,27251504,2094906828,78.5,79.0,75.1,75.1,-2.8,16192
2024-07-17,2615,24889553,1844370658,75.5,75.7,72.8,73.5,-1.6,15544
2024-07-18,2615,16412106,1211733201,74.3,74.6,73.1,74.0,0.5,11043
2024-07-19,2615,26048580,1865318951,73.6,73.6,70.8,71.1,-2.9,17281
2024-07-22,2615,28523225,1986571381,69.6,71.7,68.0,71.0,-0.1,15794
2024-07-23,2615,25185627,1847799163,72.5,74.7,71.3,74.2,3.2,18832
2024-07-26,2615,16698363,1216004970,71.9,74.2,71.3,73.9,-0.3,13011
2024-07-29,2615,13240882,970446797,73.5,74.5,72.6,72.9,-1.0,8223
2024-07-30,2615,24794148,1854101569,75.6,76.4,73.1,76.2,3.3,13473
2024-07-31,2615,18314350,1408984595,75.5,78.1,75.3,77.9,1.7,12340
2024-08-01,2615,22911417,1817334610,78.4,80.3,77.3,79.7,1.8,14485
2024-08-02,2615,44191606,3562641779,78.2,83.2,77.4,79.7,0.0,28863
2024-08-05,2615,46455718,3559998901,79.7,79.8,74.1,75.0,-4.7,31119
2024-08-06,2615,55677167,4421227427,77.9,82.5,76.7,79.6,4.6,32239
2024-08-07,2615,61054466,4989130030,81.5,84.2,78.8,84.2,4.6,41223
