date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2024-07-01,2345,2203571,1219234912,555.0,563.0,547.0,549.0,-6.0,2645
2024-07-02,2345,1885147,1030393129,546.0,554.0,538.0,551.0,2.0,2029
2024-07-03,2345,1307900,715554157,552.0,556.0,543.0,543.0,-8.0,1582
2024-07-04,2345,3587306,2039910987,554.0,574.0,550.0,571.0,28.0,3932
2024-07-05,2345,1836123,1030181874,569.0,570.0,557.0,557.0,-14.0,3367
2024-07-08,2345,2772627,1549920034,557.0,565.0,547.0,563.0,6.0,2516
2024-07-09,2345,2014456,1135604265,560.0,570.0,559.0,567.0,4.0,2112
2024-07-10,2345,1580257,903819917,570.0,576.0,564.0,575.0,8.0,2034
2024-07-11,2345,2270485,1311858798,576.0,583.0,573.0,578.0,3.0,2087
2024-07-12,2345,2964456,1701103680,578.0,588.0,566.0,571.0,-7.0,2639
2024-07-15,2345,3574143,1955939736,571.0,571.0,539.0,542.0,-29.0,4773
2024-07-16,2345,2111320,1143639990,542.0,548.0,535.0,544.0,2.0,2262
2024-07-17,2345,2184187,1158614682,540.0,545.0,523.0,526.0,-18.0,3487
2024-07-18,2345,4516090,2267467803,515.0,515.0,497.0,503.0,-23.0,5550
2024-07-19,2345,3876472,1967371179,501.0,523.0,495.0,521.0,18.0,4092
2024-07-22,2345,3919908,2001579583,516.0,528.0,501.0,511.0,-10.0,3549
2024-07-23,2345,3523316,1794709433,518.0,522.0,501.0,512.0,1.0,3828
2024-07-26,2345,4003347,2022391191,485.0,516.0,485.0,511.0,-1.0,3400
2024-07-29,2345,2935455,1522515844,522.0,536.0,503.0,505.0,-6.0,3435
2024-07-30,2345,1803048,911978746,505.0,512.0,497.5,510.0,5.0,2624
2024-07-31,2345,2132920,1074382971,498.0,511.0,496.0,507.0,0.0,1959
2024-08-01,2345,2287009,1194384156,521.0,528.0,515.0,520.0,13.0,2584
2024-08-02,2345,2326556,1172789567,510.0,521.0,495.0,496.0,-24.0,2725
2024-08-05,2345,2566698,1161478183,470.0,470.0,446.5,446.5,-49.5,3564
2024-08-06,2345,3612585,1635202667,465.0,468.5,426.5,453.5,7.0,3780
2024-08-07,2345,5432903,2662538231,451.5,498.5,450.0,495.5,42.0,4479
2024-08-08,2345,3148659,1559961935,489.5,511.0,489.5,491.0,-4.5,3181
2024-08-09,2345,3840240,1912324767,502.0,505.0,491.0,493.0,2.0,3305
2024-08-12,2345,2345792,1198473653,495.5,518.0,495.5,509.0,16.0,2590
2024-08-13,2345,1562350,792100644,512.0,515.0,502.0,502.0,-7.0,1646
2024-08-14,2345,1906255,963750500,512.0,515.0,501.0,502.0,0.0,2631
