date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2024-07-01,1303,8168417,401817682,49.5,49.55,49.05,49.05,-0.25,4680
2024-07-02,1303,14179338,687372083,48.9,48.9,48.2,48.2,-0.85,9980
2024-07-03,1303,9342969,451263652,48.25,48.5,47.95,48.45,0.25,5161
2024-07-04,1303,10141629,499758963,48.7,49.7,48.6,49.45,1.0,5700
2024-07-05,1303,8126571,397501725,49.45,49.45,48.8,48.8,-0.65,5077
2024-07-08,1303,9139051,449073209,48.8,49.35,48.8,49.25,0.45,3979
2024-07-09,1303,7442451,361862466,49.3,49.3,48.35,48.5,-0.75,5040
2024-07-10,1303,11387290,548903754,48.6,48.7,48.0,48.0,-0.5,6713
2024-07-11,1303,13961132,674317763,48.35,48.8,47.85,48.7,0.7,6535
2024-07-12,1303,23410571,1173581717,48.75,50.8,48.5,50.1,1.4,10914
2024-07-15,1303,9990562,499252197,50.5,50.6,49.5,49.65,-0.45,7020
2024-07-16,1303,16043965,790154448,49.8,50.2,48.9,48.9,-0.75,8687
2024-07-17,1303,22243083,1111835162,48.55,50.9,48.5,50.4,0.0,11569
2024-07-18,1303,22641633,1149325982,50.4,51.1,50.2,50.7,0.3,11538
2024-07-19,1303,14433621,723457044,50.6,50.6,49.65,50.4,-0.3,8407
2024-07-22,1303,13153051,658440680,50.4,50.4,49.4,50.3,-0.1,6453
2024-07-23,1303,8313768,417797241,50.5,50.7,50.0,50.3,0.0,3826
2024-07-26,1303,11547418,573398355,49.8,49.95,49.3,49.7,-0.6,6284
2024-07-29,1303,8960879,446283855,49.85,50.3,49.7,49.8,0.1,3977
2024-07-30,1303,6482071,320072908,49.8,49.8,49.0,49.55,-0.25,3822
2024-07-31,1303,7979218,398283605,49.5,50.1,49.3,50.0,0.45,2929
2024-08-01,1303,8473220,421976142,50.0,50.1,49.45,49.8,-0.2,4783
2024-08-02,1303,14662399,712715080,49.05,49.25,48.25,48.45,-1.35,8828
2024-08-05,1303,22159485,1014851912,47.25,47.35,44.9,45.95,-2.5,14433
2024-08-06,1303,14357289,663648616,46.0,47.3,44.9,46.8,0.85,8931
2024-08-07,1303,9427475,445483241,46.3,47.6,46.3,47.5,0.7,6379
2024-08-08,1303,13617893,635238492,46.5,47.4,46.35,46.4,-1.1,7483
2024-08-09,1303,14684303,690039688,46.35,47.6,46.35,46.95,0.55,7554
2024-08-12,1303,7365843,346800011,47.0,47.35,46.6,47.35,0.4,4334
2024-08-13,1303,10873544,503614428,47.2,47.25,45.75,45.85,-1.5,9305
2024-08-14,1303,17398369,824435408,46.0,48.2,46.0,47.35,1.5,7809
