date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2024-07-01,1101,19316005,649726579,33.6,33.85,33.55,33.55,0.0,9327
2024-07-02,1101,20261082,683901390,33.5,34.0,33.4,33.7,0.15,8563
2024-07-03,1101,14603385,494136634,33.8,34.0,33.6,34.0,0.3,7110
2024-07-04,1101,17205995,585985695,34.0,34.2,33.95,34.15,0.15,7590
2024-07-05,1101,16451159,565109024,34.2,34.5,34.1,34.45,0.3,7431
2024-07-08,1101,18504594,639511550,34.55,34.65,34.4,34.6,0.15,10215
2024-07-09,1101,19261441,657689796,34.7,34.7,33.9,34.0,-0.6,11310
2024-07-10,1101,11812027,401373231,34.15,34.2,33.85,33.85,-0.15,6479
2024-07-11,1101,21282673,721903356,34.15,34.3,33.65,34.05,0.2,9306
2024-07-12,1101,22258257,764389890,34.0,34.6,33.85,34.25,0.2,8078
2024-07-15,1101,13460388,460552107,34.6,34.6,34.05,34.1,-0.15,8098
2024-07-16,1101,10562649,359810729,34.15,34.2,33.95,34.15,0.05,5091
2024-07-17,1101,17643839,607783900,34.15,34.6,34.1,34.5,0.35,7916
2024-07-18,1101,36220829,1263824278,34.6,35.15,34.25,34.8,0.3,15861
2024-07-19,1101,19773415,681498794,34.8,34.85,34.2,34.6,-0.2,11137
2024-07-22,1101,21060248,717897012,34.55,34.55,33.85,34.35,-0.25,11728
2024-07-23,1101,22432343,780842769,34.4,35.1,34.4,34.95,0.6,9764
2024-07-26,1101,25157660,876719897,34.95,35.2,34.55,34.9,-0.05,13980
2024-07-29,1101,17814944,621959607,35.1,35.1,34.8,34.9,0.0,6784
2024-07-30,1101,15285018,528534958,34.9,34.9,34.3,34.65,-0.25,8336
2024-07-31,1101,8735618,302797842,34.65,34.85,34.5,34.65,0.0,4126
2024-08-01,1101,13908713,481635716,34.65,34.8,34.5,34.6,-0.05,6939
2024-08-02,1101,22201363,759261089,34.4,34.4,33.9,34.3,-0.3,10521
2024-08-05,1101,41800822,1383858588,33.7,33.75,32.5,33.1,-1.2,17939
2024-08-06,1101,27972636,935900829,33.65,33.9,32.85,33.8,0.7,11781
2024-08-07,1101,13853218,467478058,33.65,33.95,33.5,33.8,0.0,9924
2024-08-08,1101,21842342,743534371,33.4,34.35,33.4,34.0,0.2,7980
2024-08-09,1101,20817902,717518559,34.05,34.7,34.05,34.5,0.5,9057
2024-08-12,1101,10635259,366468089,34.6,34.7,34.3,34.45,-0.05,8688
2024-08-13,1101,13027973,449905142,34.65,34.8,34.35,34.6,0.15,6531
2024-08-14,1101,52016499,1742591672,33.55,33.95,33.2,33.6,-1.0,22952
2024-08-15,1101,38197880,1261260161,33.65,33.75,32.8,32.9,-0.7,17981
2024-08-16,1101,15824986,522179510,33.15,33.25,32.85,32.85,-0.05,8109
2024-08-19,1101,10581308,346866624,32.85,32.95,32.7,32.7,-0.15,6633
2024-08-20,1101,7489805,245684847,32.95,32.95,32.7,32.8,0.1,5230
2024-08-21,1101,7417903,242932133,32.8,32.85,32.65,32.8,0.0,4634
2024-08-22,1101,8351544,274608858,32.8,33.05,32.75,33.05,0.25,4338
2024-08-23,1101,6559256,216016573,33.0,33.0,32.75,32.95,-0.1,3520
2024-08-26,1101,7780635,257843687,33.05,33.25,32.95,33.15,0.2,3792
2024-08-27,1101,6131939,202066748,33.0,33.05,32.85,33.05,-0.1,3720
2024-08-28,1101,7826706,256981494,32.8,32.95,32.75,32.9,-0.15,4652
2024-08-29,1101,10062066,331897535,33.0,33.2,32.9,32.95,0.05,3506
2024-08-30,1101,15269463,503281458,33.05,33.1,32.9,32.95,0.0,4152
2024-09-02,1101,7340793,240745515,32.9,32.95,32.7,32.75,-0.2,4806
2024-09-03,1101,16950458,548943492,32.75,32.75,32.15,32.15,-0.6,12167
2024-09-04,1101,25818848,817361810,31.55,31.85,31.4,31.75,-0.4,13403
2024-09-05,1101,10363295,328523717,31.75,31.95,31.55,31.55,-0.2,6664
2024-09-06,1101,8398998,266392248,31.55,31.9,31.4,31.75,0.2,4474
2024-09-09,1101,13168926,415230608,31.3,31.85,31.3,31.55,-0.2,6728
2024-09-10,1101,7294130,230148274,31.55,31.8,31.45,31.45,-0.1,4386
2024-09-11,1101,8281773,260288138,31.5,31.6,31.3,31.3,-0.15,4583
2024-09-12,1101,9277899,291846804,31.55,31.55,31.2,31.5,0.2,4267
2024-09-13,1101,10086881,320138176,31.5,31.95,31.5,31.8,0.3,3654
2024-09-16,1101,10363072,333505307,32.0,32.35,31.95,32.2,0.4,4551
2024-09-18,1101,6508592,209043799,32.2,32.25,31.95,32.1,-0.1,5087
2024-09-19,1101,9255450,297257495,32.05,32.3,31.9,32.2,0.1,4536
2024-09-20,1101,11362138,366119468,32.25,32.3,32.05,32.3,0.1,4452
2024-09-23,1101,9536951,307250300,32.3,32.4,32.1,32.2,-0.1,4092
2024-09-24,1101,6829797,219592720,32.15,32.3,32.0,32.25,0.05,3576
2024-09-25,1101,14309719,465470171,32.45,32.75,32.3,32.75,0.5,6201
2024-09-26,1101,9979334,325609481,32.95,32.95,32.5,32.6,-0.15,6707
2024-09-27,1101,26808523,885782844,32.9,33.3,32.7,33.3,0.7,8864
2024-09-30,1101,41315092,1398220322,33.5,34.2,33.45,33.8,0.5,16946
2024-10-01,1101,15831917,532617470,33.9,33.9,33.45,33.7,-0.1,6956
2024-10-04,1101,17712471,596808647,33.5,34.0,33.5,33.8,0.1,6948
2024-10-07,1101,13191324,441683619,33.8,33.85,33.3,33.5,-0.3,10491
2024-10-08,1101,14236524,471260374,33.25,33.45,32.9,33.05,-0.45,7639
2024-10-09,1101,11396786,372196772,32.9,32.95,32.45,32.45,-0.6,6161
2024-10-11,1101,9445221,308338612,32.75,33.0,32.4,32.5,0.05,4901
2024-10-14,1101,6059012,197231957,32.55,32.7,32.45,32.55,0.05,3392
2024-10-15,1101,8102874,263725318,32.6,32.7,32.45,32.5,-0.05,4319
2024-10-16,1101,10435147,336585907,32.5,32.5,32.15,32.15,-0.35,5901
2024-10-17,1101,7485003,242802759,32.2,32.6,32.2,32.5,0.35,3773
2024-10-18,1101,10399259,339352425,32.6,32.75,32.2,32.75,0.25,4767
2024-10-21,1101,9212412,298831474,32.9,32.9,32.3,32.3,-0.45,6781
