date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2024-07-01,3711,21560822,3540301176,162.0,166.0,161.5,164.5,0.0,12306
2024-07-02,3711,24936380,4010880382,165.0,166.0,159.0,159.0,-5.5,14307
2024-07-03,3711,13917568,2235426035,161.5,163.0,159.5,160.5,1.5,7358
2024-07-04,3711,11225528,1848070210,162.5,166.0,162.5,166.0,5.5,6906
2024-07-05,3711,7482565,1252512528,167.5,169.0,165.0,168.5,2.5,6137
2024-07-08,3711,10165520,1746442988,168.5,173.0,167.5,172.5,4.0,7742
2024-07-09,3711,25649324,4551703206,174.0,180.0,172.5,180.0,7.5,16376
2024-07-10,3711,14120718,2536936906,181.0,183.0,176.5,179.5,-0.5,10671
2024-07-11,3711,26272926,4960863270,182.5,193.5,180.0,193.5,14.0,18153
2024-07-12,3711,43836748,7879820889,188.0,188.0,175.0,177.5,-16.0,52073
2024-07-15,3711,17614412,3154893494,180.0,181.5,177.0,179.5,2.0,9105
2024-07-16,3711,16730545,2986383096,177.5,180.0,176.0,179.0,-0.5,8743
2024-07-17,3711,28254613,5163514805,177.5,188.0,176.5,182.5,3.5,15203
2024-07-18,3711,24777818,4324251894,175.5,179.0,170.5,176.0,-6.5,23644
2024-07-19,3711,27132503,4632748512,172.5,174.5,168.0,171.0,-5.0,13666
2024-07-22,3711,20661394,3411664056,168.5,169.0,163.0,164.0,-7.0,11792
2024-07-23,3711,17567531,3024605891,168.0,175.0,167.5,172.5,8.5,10077
2024-07-26,3711,50516812,7862558869,155.5,157.0,155.5,155.5,-17.0,31839
2024-07-29,3711,22441599,3461508461,156.0,157.0,152.0,153.5,-2.0,13001
2024-07-30,3711,20009854,3049592529,151.0,157.0,149.0,155.5,2.0,10317
2024-07-31,3711,20559941,3102731895,152.5,154.0,149.5,150.0,-5.5,11880
2024-08-01,3711,14799693,2274577177,154.0,155.5,152.0,153.5,3.5,8568
2024-08-02,3711,27006613,3927420597,147.5,150.0,143.0,143.5,-10.0,20498
2024-08-05,3711,30934642,4059003649,133.5,135.0,129.5,130.0,-13.5,18753
2024-08-06,3711,29208207,3947082425,136.5,138.5,129.0,137.5,7.5,15643
2024-08-07,3711,27262392,3915398863,141.5,146.0,139.0,145.5,8.0,19063
2024-08-08,3711,22538326,3120866918,139.0,140.5,136.0,138.0,-7.5,16590
2024-08-09,3711,21953997,3184098773,142.5,148.5,141.0,145.5,7.5,14717
2024-08-12,3711,20648117,3099319124,145.5,152.0,145.5,148.5,3.0,14227
2024-08-13,3711,13211632,1978598507,148.5,151.5,147.0,149.0,0.5,8674
2024-08-14,3711,22804769,3546322965,151.0,157.0,151.0,156.0,7.0,13574
2024-08-15,3711,17050576,2594113941,154.5,155.0,151.0,151.0,-5.0,12398
2024-08-16,3711,15008133,2321660522,155.5,157.0,153.5,153.5,2.5,7916
2024-08-19,3711,12376211,1896127486,154.5,154.5,151.5,154.0,0.5,6625
2024-08-20,3711,10454899,1621348811,156.0,156.0,154.0,155.0,1.0,6100
2024-08-21,3711,14873492,2266160096,153.0,154.5,151.5,152.5,-2.5,9424
2024-08-22,3711,13296266,1992696246,152.5,152.5,148.5,150.0,-2.5,8523
2024-08-23,3711,15667186,2324880878,147.5,150.5,146.5,150.5,0.5,8623
2024-08-26,3711,13577362,2034214926,151.0,152.0,147.5,148.0,-2.5,7672
