date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2024-07-01,2408,11824407,817550031,69.8,70.2,68.8,69.0,-0.7,6425
2024-07-02,2408,15861565,1084811872,69.9,69.9,68.0,68.3,-0.7,8500
2024-07-03,2408,47163429,3422925391,69.1,75.0,68.8,73.7,5.4,23060
2024-07-04,2408,28617209,2114852683,73.9,74.4,73.3,74.1,0.4,16697
2024-07-05,2408,9913473,731431599,74.5,74.6,73.2,73.9,-0.2,8241
2024-07-08,2408,11547572,853869852,74.3,74.5,72.9,74.5,0.6,9792
2024-07-09,2408,19563045,1425684257,73.8,74.5,71.1,73.0,-1.5,14124
2024-07-10,2408,13665676,990775618,73.2,73.8,71.7,72.3,-0.7,6511
2024-07-11,2408,35217003,2461391879,71.5,71.9,68.0,70.1,-2.2,18008
2024-07-12,2408,14364580,990531410,69.0,69.8,68.5,68.5,-1.6,8618
2024-07-15,2408,10959270,745113483,68.6,69.1,67.5,67.7,-0.8,6466
2024-07-16,2408,11613508,788848889,67.7,68.8,67.5,67.5,-0.2,6308
2024-07-17,2408,23336020,1568075353,67.5,68.0,66.6,66.9,-0.6,11162
2024-07-18,2408,12854719,856857015,66.1,67.5,65.4,67.0,0.1,7047
2024-07-19,2408,27590871,1796822301,66.5,66.6,64.0,64.2,-2.8,16334
2024-07-22,2408,28673540,1792221191,64.1,64.5,61.6,61.9,-2.3,13994
2024-07-23,2408,38782654,2373915333,62.5,62.6,60.6,60.6,-1.3,19140
2024-07-26,2408,40107825,2316253037,57.8,58.5,56.7,58.1,-2.5,18721
2024-07-29,2408,13966838,811354981,58.6,59.2,57.3,57.5,-0.6,7980
2024-07-30,2408,19341343,1095349936,57.2,57.5,56.0,57.1,-0.4,9929
2024-07-31,2408,13297184,761500793,57.0,58.0,56.4,57.1,0.0,6799
2024-08-01,2408,14597821,851860528,58.2,59.3,57.6,58.3,1.2,8070
2024-08-02,2408,27722561,1547337923,57.0,57.0,54.9,54.9,-3.4,15889
2024-08-05,2408,29292378,1463928394,51.2,52.0,49.45,49.95,-4.95,16050
2024-08-06,2408,20102259,997481381,52.0,52.0,47.25,49.9,-0.05,12316
2024-08-07,2408,40169447,1993879369,49.1,50.5,48.35,50.0,0.1,16322
2024-08-08,2408,21884762,1076154474,48.5,50.2,48.2,49.5,-0.5,11017
2024-08-09,2408,19167643,976445339,50.2,51.9,49.85,51.0,1.5,9766
2024-08-12,2408,19063909,1014838574,51.8,53.7,51.6,53.0,2.0,9693
2024-08-13,2408,7910189,418679372,53.0,53.5,52.5,52.8,-0.2,4356
2024-08-14,2408,14670095,802107294,53.6,56.0,53.6,54.3,1.5,7836
2024-08-15,2408,8616456,469194663,54.4,54.8,53.6,54.6,0.3,4996
2024-08-16,2408,11668137,651163556,56.0,56.4,55.5,55.7,1.1,6574
2024-08-19,2408,8905662,502039804,56.0,56.9,55.7,56.6,0.9,4941
2024-08-20,2408,10579528,595785140,56.7,57.2,55.7,55.7,-0.9,6467
2024-08-21,2408,8804043,482678203,55.1,55.4,54.5,54.6,-1.1,4683
2024-08-22,2408,5821028,318485687,54.2,55.2,54.2,54.8,0.2,3329
2024-08-23,2408,12067096,646868688,54.5,54.5,52.9,54.1,-0.7,6110
2024-08-26,2408,7050811,382629998,54.2,54.9,53.5,53.8,-0.3,3719
2024-08-27,2408,6379772,338953647,53.5,53.6,52.8,53.2,-0.6,3734
2024-08-28,2408,9799177,523575028,53.7,54.0,52.8,53.5,0.3,4774
2024-08-29,2408,9924923,527733394,53.0,53.6,52.7,53.4,-0.1,4331
2024-08-30,2408,12003454,636640571,53.8,54.1,52.6,52.7,-0.7,4803
2024-09-02,2408,6815500,355400172,52.9,53.1,51.6,51.6,-1.1,4567
2024-09-03,2408,12533522,633463578,51.5,51.5,50.0,50.0,-1.6,7496
2024-09-04,2408,30173806,1440647656,47.85,48.2,46.8,47.55,-2.45,17717
2024-09-05,2408,23813802,1117632610,48.0,48.6,45.8,46.0,-1.55,16397
2024-09-06,2408,13648296,630490157,46.0,46.8,45.5,46.45,0.45,7639
2024-09-09,2408,10539489,481326474,45.3,46.25,45.25,46.05,-0.4,7064
2024-09-10,2408,16170570,728599064,46.25,46.3,44.3,44.5,-1.55,9654
2024-09-11,2408,5988960,270329545,44.5,45.75,44.5,45.1,0.6,3368
2024-09-12,2408,9591538,446643332,45.9,47.0,45.6,46.95,1.85,5141
2024-09-13,2408,9011795,417317727,46.45,46.55,46.0,46.3,-0.65,5262
2024-09-16,2408,7346929,341645437,46.3,46.8,46.1,46.6,0.3,3345
2024-09-18,2408,11540313,528866499,46.65,46.7,45.2,45.2,-1.4,6895
2024-09-19,2408,13006994,587276369,45.3,45.55,44.8,45.25,0.05,5321
2024-09-20,2408,38369673,1754364607,45.6,46.45,45.3,45.8,0.55,9034
2024-09-23,2408,14132546,661717305,46.3,47.45,46.2,46.65,0.85,8399
2024-09-24,2408,10997440,506160016,46.05,46.5,45.7,46.35,-0.3,6376
2024-09-25,2408,13628941,643855238,46.8,47.45,46.8,47.3,0.95,7333
2024-09-26,2408,28026753,1351394220,50.0,50.1,47.3,47.3,0.0,13744
2024-09-27,2408,21771372,1048371160,47.7,48.65,47.65,48.15,0.85,10561
2024-09-30,2408,11981501,572196469,47.7,48.3,47.3,47.35,-0.8,6059
2024-10-01,2408,9547143,444852467,47.35,47.6,46.2,46.25,-1.1,6178
2024-10-04,2408,14395203,659921349,46.35,46.75,45.35,45.5,-0.75,7508
2024-10-07,2408,16466974,740520085,45.6,45.65,44.6,45.15,-0.35,9297
2024-10-08,2408,16129225,714123511,44.85,44.95,43.85,44.4,-0.75,8917
2024-10-09,2408,12576869,553635876,44.6,44.75,43.5,43.5,-0.9,7788
2024-10-11,2408,15285116,648301034,42.8,42.85,42.0,42.5,-1.0,9741
2024-10-14,2408,8008215,345689457,42.35,43.8,42.25,43.8,1.3,4624
2024-10-15,2408,8178628,361891118,44.0,44.5,43.95,44.05,0.25,4512
2024-10-16,2408,11893181,508882968,43.65,43.65,42.6,42.65,-1.4,8043
2024-10-17,2408,9743634,429781121,43.1,44.45,43.05,44.3,1.65,4741
2024-10-18,2408,9185302,407134471,44.5,44.85,43.85,43.85,-0.45,5045
2024-10-21,2408,5236309,232463504,44.4,44.8,43.8,44.6,0.75,3247
2024-10-22,2408,5007553,220197394,44.4,44.5,43.7,44.2,-0.4,3575
2024-10-23,2408,4901063,214798465,44.2,44.4,43.5,43.65,-0.55,3213
2024-10-24,2408,5263763,227458521,43.65,43.65,42.9,42.9,-0.75,3487
2024-10-25,2408,3398825,146100869,43.2,43.45,42.8,43.05,0.15,2400
2024-10-28,2408,4627594,199378995,43.5,43.6,42.6,43.35,0.3,2713
2024-10-29,2408,6888673,291742720,43.0,43.1,42.05,42.3,-1.05,4436
2024-10-30,2408,6259551,266425192,42.9,43.45,42.1,42.3,0.0,3415
2024-11-01,2408,11717538,482915036,41.7,41.75,40.7,41.45,-0.85,6274
2024-11-04,2408,19083966,769316339,41.25,41.4,39.9,40.2,-1.25,10427
2024-11-05,2408,11473987,458305053,39.3,40.4,39.25,40.05,-0.15,4911
2024-11-06,2408,7450356,303060086,40.3,40.9,40.3,40.75,0.7,3979
2024-11-07,2408,9074420,377653871,40.75,42.1,40.75,42.05,1.3,4895
2024-11-08,2408,10531647,434197844,42.1,42.3,40.65,40.7,-1.35,6086
2024-11-11,2408,6588951,264996673,40.8,40.85,39.85,40.4,-0.3,4259
2024-11-12,2408,11592885,454950085,39.6,40.1,38.9,39.0,-1.4,7226
